arrow,x0,y0,x1,y1
0,1033.835264,358.3383605,1117.895439,402.3618588
30,1044.891105,358.4211938,1108.066987,384.6431648
60,1034.439739,348.5744178,1110.488007,383.2920322
90,1043.814607,353.8871983,1107.172938,379.4315503
120,1037.501467,349.6434201,1103.685349,372.424791
150,1038.922439,351.4450396,1082.845192,370.4523486
180,1043.229521,356.4541957,1108.228223,378.9799809
210,1041.719995,356.9686135,1111.70146,369.9910843
240,1052.798253,365.10918,1108.666471,380.4212098
270,1056.139894,365.5307128,1103.077617,362.0401377
300,1038.47482,354.3252598,1102.451777,390.2867486
330,1058.551239,370.1859799,1107.997068,369.8856492
360,1050.571812,363.9335943,1116.402796,345.9307911
390,1056.443681,366.2519069,1117.482019,354.082789
420,1049.795946,363.6700028,1117.797804,368.3060248
450,1074.991358,380.1022964,1107.662566,360.6213934
480,1068.480536,376.55386,1109.45797,342.4602031
510,1060.026635,369.7933305,1112.008418,338.3093633
540,1071.632832,378.2462422,1127.136308,335.1015829
570,1065.469737,373.583251,1126.839694,339.5344627
600,1068.555513,376.4514042,1105.24086,355.4386761
630,1070.058838,376.100051,1102.462691,365.7311187
660,1063.499492,375.4824224,1101.925287,364.5099924
690,1067.252721,372.2815996,1109.509929,353.398257
720,1064.790574,357.9140941,1110.68941,363.569811
750,1054.234055,356.5462091,1115.460459,358.5848528
780,1058.886495,356.8062108,1122.831355,353.5283855
810,1065.049064,358.5559692,1110.407888,359.0480048
840,1065.740709,360.1743131,1110.304753,359.0923914
870,1066.475037,358.8666768,1104.220052,367.7674884
900,1064.498871,362.8996136,1099.729156,360.7300927
930,1063.118378,359.6403725,1123.152287,339.2650775
960,1055.653287,354.6185422,1165.230872,305.2191727
990,1060.204642,357.6921192,1172.795515,295.6918672
1020,1058.545341,355.0849353,1155.281386,249.340976
1050,1048.073993,351.4372006,1139.661179,219.7842791
1080,1048.931468,351.4341604,1122.178258,214.9828549
