arrow,x0,y0,x1,y1
0,887.7174927,726.0435095,914.0980645,754.3345297
30,905.4124058,693.1086732,908.4695852,739.0190955
60,901.2867124,676.108408,902.8837278,722.2808106
90,905.8887185,682.405027,905.1241326,721.7877762
120,919.2517176,678.4150116,902.2540246,713.4264501
150,930.4666034,686.1982358,902.4295386,708.006202
180,931.8282653,685.640961,905.597787,698.8182651
210,946.5330855,685.5510716,909.3485747,702.7184626
240,937.9497809,674.157827,907.6483508,702.607162
270,958.2681765,697.0774014,911.0588713,697.4605155
300,961.8416317,690.3813937,913.4177204,698.1792802
330,974.520482,709.7097561,929.5501916,706.8214086
360,967.5132145,703.339732,940.4634603,720.3373515
390,949.4411926,684.9943384,916.7844154,711.9153692
420,970.7731519,708.0985696,933.0339617,711.3098354
450,974.0787325,709.274354,921.5273325,699.06755
480,973.5569509,702.9995188,930.0817386,711.5342536
510,980.1430978,709.89405,911.7015747,692.7651628
540,985.2983669,709.0597901,915.8524931,698.2655213
570,982.944367,705.1657955,928.3577603,697.8731018
600,984.1845546,702.1941634,925.2020939,693.4867813
630,980.4792395,710.4078129,919.9332922,689.9709015
660,982.6511253,699.5132539,936.8343723,705.2626724
690,982.6306142,701.1183241,928.3685411,693.8775244
720,991.1569148,703.595991,935.5805154,709.2395926
750,992.5670709,708.5936684,941.489191,710.1138004
780,998.1208366,708.1660017,935.4218943,695.4622929
810,999.8255947,712.2347932,935.8934836,703.1420258
840,1004.798045,708.3532738,937.1014999,702.7146661
870,1005.561245,709.9356295,938.604547,704.0906193
900,1013.554903,713.9480017,948.2028668,707.5123737
930,1006.140047,718.4908083,945.5590237,700.8472395
960,998.0293554,723.0562295,939.7078373,693.8241114
990,1012.47691,720.6538545,947.18173,699.0497041
1020,1017.47977,717.061407,941.4811927,694.6021317
1050,1013.857852,719.1792953,942.5464921,698.3324825
1080,1019.114481,714.9009332,937.8529765,690.5267279
1110,1012.167366,710.3619046,955.655245,700.1115313
1140,1015.069136,712.7599026,949.5699541,695.3730166
1170,1013.523622,707.5623405,960.6221298,692.0316362
1200,1007.52742,716.3752464,943.1882915,688.8547765
1230,995.4975507,723.3636388,936.2616183,683.0696962
1260,998.5471039,728.0895473,935.1801785,682.0537201
1290,1001.927384,737.9453754,952.7808645,691.9756283
1320,1004.127613,720.5986048,955.3369164,694.1035554
1350,999.5740499,719.6078818,965.1675708,689.0466857
1380,1002.4275,723.3301527,975.1460326,706.3058301
1410,1009.197326,718.372779,978.2604812,713.3665224
1440,1006.379445,719.3069314,957.9727675,695.251051
1470,1006.562928,712.2510892,967.0241133,710.3380408
1500,999.9109072,720.4860095,991.3563203,720.1056134
1530,1010.619819,711.458441,966.818771,701.541191
1560,1009.611128,715.6885612,952.9221147,693.265297
1590,1006.504461,717.712797,979.8282437,700.6214775
1620,1009.938032,713.0308172,964.2283137,700.0683728
1650,1008.428376,712.1261674,974.3628188,702.0092177
1680,1020.501708,716.1321615,993.5243054,706.5437884
1710,1014.159126,711.5237787,986.7742033,707.4873435
1740,1001.438665,710.2844609,981.6665669,705.5005313
1770,1013.158781,708.4298457,986.6701899,706.5211368
1800,1019.080271,703.541609,986.5829664,702.8354871
1830,1014.166047,714.9857847,985.1377102,709.2841187
1860,992.9183547,720.8832102,975.9203786,720.6264893
1890,1000.648515,704.4703475,974.1116132,715.9316577
1920,1007.948076,705.0562373,968.4361926,713.6610579
1950,1005.516377,705.6871408,987.1684271,718.212509
1980,1011.657584,709.5608319,1011.599856,717.1840805
2010,1009.439469,716.598525,959.3360804,707.7021899
2040,989.6234223,739.9970371,971.8060294,711.5564617
2070,991.4049261,738.2576046,976.7955968,708.4806526
2100,982.7427888,746.7026561,975.8459906,710.1952975
2130,992.0346297,743.2674795,977.9392662,712.5174779
2160,989.4511226,742.4208999,971.1666616,710.0590057
2190,1006.557996,728.4792213,974.6334795,699.128266
2220,996.1690248,748.0233892,977.06924,707.9260237
2250,995.0003628,741.2322852,955.6657641,691.7083553
2280,995.4030663,746.2109765,968.0608439,698.7621377
2310,1001.251185,737.5610234,988.9720842,706.6718429
2340,997.2581712,760.2918872,981.5362989,711.1694928
2370,1008.62741,747.9035459,976.9652872,710.5725893
