arrow,x0,y0,x1,y1
0,970.9895128625005,709.763064400547,980.2167881462055,767.8754757152886
30,973.3766141389023,684.7846477491339,969.4673423476582,703.644914727872
60,976.6933069348592,677.2608563547353,997.4523908990193,695.5976054533184
90,978.9421966328412,662.9924332204187,964.9252471292833,700.4572762106837
120,980.3738347669254,651.7903955917723,971.173547460359,684.2766255558009
150,986.6599288419029,647.6919083702111,972.285175434093,680.8923931623814
180,991.2553930973193,641.9091823267347,973.2072044901986,681.0905406047115
210,983.3217504263291,630.3765397799882,971.0142599589823,675.9002483951342
240,988.3969358394434,625.46055306362,975.5621735636036,677.1443209332202
270,982.3651070910761,615.4563471707397,975.895714210132,669.2890377307218
300,1001.902971552952,622.2583236235276,976.1211493237126,659.1574208724658
330,1003.1772707205826,630.5723543822677,989.3822316963762,655.1272264547972
360,998.3041582372598,608.1360172826062,986.5199704059929,649.4993240026429
390,1000.9131205076302,608.5165876071363,994.344520276344,653.0363645863537
420,1002.0736393037834,606.6370143127198,995.0177805930826,654.2512054279208
450,996.551323560491,600.6632407025413,986.8978260148532,642.0492888931857
480,990.936385552035,602.720752980199,985.4557936819089,643.4608806161806
510,1002.2447086485967,591.7678556870095,988.078310783084,640.3837187931929
540,1000.6186967848588,590.0314260985642,995.7689808107198,638.3013113325117
570,1009.9473090361,592.5840383439116,1002.7167904170417,645.6104842226955
600,1007.3692788510195,579.075265854698,991.1823617583985,630.950691355235
630,1011.1259221015684,575.5102708445139,1000.1814838750809,632.0651394947741
660,1001.5987182925018,562.9239956592652,1001.2694103038756,628.488342095236
690,1002.2049117385774,564.3977241653222,1004.4364043559654,624.9067558721615
720,1015.3667867062866,568.8878523026821,1005.3094612486469,623.3451264306299
750,1018.5484050570103,564.5953125180396,1007.7248079881355,626.5507477140693
780,1009.770265668162,550.5036091662281,1002.4101595854802,616.0938144026857
810,1008.4371008339892,545.3565164786705,1003.0793209035184,614.7893904685402
840,1027.9411104505875,551.5254078727743,1019.1409826398302,617.9670716171174
870,1024.4724311293717,541.9250708622227,1025.7158884098367,616.1642758776316
900,1020.4799039179593,533.5447914045193,1035.5888090420265,631.1755845852853
930,1023.0075891477677,533.7524335409719,1024.2407237190234,616.91023991055
960,1027.0895698727813,520.7389725881426,1038.7606985724715,623.3687445969695
990,1031.1220870112193,526.0332358055971,1036.008149873851,619.494848569106
1020,1042.7721402884301,531.8250513020901,1035.5613408860684,619.7571513715698
1050,1037.266679134778,515.7335060240822,1035.768346492285,606.5713933367422
1080,1038.4710601956717,508.06246479488385,1029.7776913004016,620.7058551360093
1110,1038.1056523501513,514.4644025507205,1013.6378966926146,610.6291148232359
1140,1054.4397698413936,519.973797930872,1026.0248054617655,602.5446541406892
1170,1054.1266060364383,514.1912841214076,1022.5945980504603,603.9616184111745
1200,1062.2406254343148,509.05028021351774,1036.4646752227168,609.4202951530564
1230,1049.9277791732745,499.2738090954948,1029.2812690140454,603.8041763368781
1260,1059.4520718992108,499.4294159434246,1027.0219853724623,603.7246952590277
1290,1044.909647324417,487.1215911794772,1050.401425971328,623.090079239955
1320,1047.0398340980382,483.03194801113835,1056.4048865032905,621.1645423327875
1350,1051.2839916543464,485.9832730795846,1052.5372941963135,631.8747040117477
1380,1059.7994800183305,486.5298783526326,1060.6989013001748,630.3148051058874
1410,1058.9753517124514,478.87670290070184,1047.9362142437578,609.9094527439609
1440,1054.9109507766404,472.29080389627916,1069.4160629567027,631.1637552239333
1470,1064.259018830787,472.9256328215159,1051.6884955158105,615.6856523445354
1500,1075.4076989289752,488.201297782181,1060.8020609181265,615.7078634494237
1530,1077.2836118468665,484.64107334412915,1049.0543083255013,604.4474961627984
1560,1076.310480604712,476.3744705333885,1046.8169250325363,608.057841390636
1590,1083.0831542655892,481.6944990920396,1039.2234067644908,602.5213057617013
1620,1101.2203218093157,485.46451345261806,1038.649137765808,600.820317209387
1650,1076.799985583166,461.6132299628275,1040.6372990878608,603.8649701781947
1680,1079.8468516558485,471.36157436190473,1045.3673919478304,603.0086029822955
1710,1070.1273910581133,459.43133321531934,1048.2810450856289,607.713802100006
1740,1072.0021903062964,447.09127903425565,1038.3643311277146,600.4235811972578
1770,1070.5288636926095,444.380171561628,1036.840524456827,599.1323081848993
1800,1074.1782979087543,437.97629390557023,1047.856356920272,614.9471848291088
1830,1058.8358340215916,441.290128266107,1030.403928690219,585.0091660589629
1860,1080.248088030182,443.09427892173386,1050.7621639295046,618.3608848282242
1890,1076.1850237568783,434.31247916793853,1028.050790095615,586.0397278633616
1920,1076.8030292679703,428.2978268174645,1032.251373538746,587.5536062303084
1950,1067.8613629861309,427.20775323393894,1027.8177248846448,577.9650551493521
1980,1096.5247987712562,440.2626689530657,1021.9627841069112,580.3445190338937
2010,1098.4987027249426,436.84257790917457,1031.2318896104935,586.6016308646875
2040,1084.0973189126712,424.1369796075279,1038.0161883294136,591.2735541214787
2070,1085.212733380347,420.792130954818,1036.323336526326,582.0718894102889
2100,1095.0608064695555,415.01752712586506,1027.6997314838413,578.442234089635
2130,1091.1810796940083,408.95532572756014,1032.4129302743088,576.2344129238718
2160,1117.7672512930708,430.8008744137274,1032.231955800928,577.4194743476072
2190,1122.2616168005002,435.66576219500513,1037.8255469700575,581.1074136826509
2220,1119.4645084009644,429.32730496398125,1046.555380003245,578.4866902029171
2250,1099.2658124516595,399.1795111668459,1058.268856935049,591.8319599282561
2280,1112.8012868548394,400.4732948389053,1060.3386497666295,594.0379717393581
2310,1128.750485640633,407.61153635689647,1063.2383058159944,589.7760670041997
2340,1140.784513638052,421.57030418480224,1063.580993899125,589.5824785675547
2370,1144.8528322503832,417.9868798515698,1055.4823849194827,588.3032533354067
2400,1148.64403991971,422.09399473116326,1064.9974781335386,596.1767991872625
2430,1140.4991874934797,412.7322305397016,1057.073371955951,581.0533827560605
2460,1150.4810375469197,431.1338010685745,1072.916864859149,595.5271992769898
2490,1148.7313280609337,437.05930454615157,1069.9862503418458,595.9199577452799
2520,1156.924247625849,421.8701789411756,1054.6161248528435,584.0285839388279
2550,1164.4113656697018,423.58431664292476,1061.1510039895693,583.2752395255701
2580,1164.0842344238267,420.4691861103978,1057.1157288821953,580.7956628749646
2610,1169.4242456314096,424.4750794479824,1065.423141911128,588.2705395018638
2640,1169.1524205237115,420.6297096876505,1071.4069283150982,602.6258413202336
2670,1180.0262971813447,430.33800452335487,1042.143540258369,571.1847041036993
2700,1177.6874064444132,434.65763146619713,1051.632470045347,574.9832155419974
2730,1184.8038924682703,444.70049954252147,1049.287042121637,574.7920611222582
2760,1182.2945434113087,447.2800622647998,1047.7563357276085,585.3508327287549
2790,1192.5182828047512,440.8170677662526,1053.2667148994312,581.6560290631774
2820,1190.7505169420767,447.88219768237354,1047.4033880672973,574.5874485286505
2850,1182.2568753602725,462.7642042974619,1043.4546466549557,575.5443053937206
2880,1166.5486540481443,476.7985199132189,1054.15260804587,578.6019479055834
2910,1176.025758819163,484.55201936962925,1055.136828262461,572.9982249611235
2940,1174.4098945339813,477.2941341665931,1048.7985712330872,576.3200301678883
2970,1178.1196195673351,480.47952796910454,1050.475984577318,578.4172157776507
3000,1179.7239289651677,489.5492384488739,1046.0498462160576,576.8195876045388
3030,1184.8764021297964,489.96708681633976,1045.6271391020448,565.5988658642652
3060,1187.4647882329198,489.2957321182295,1051.9487875004854,572.8532625477366
3090,1174.2767212977724,503.26063468234355,1052.934758102574,581.730976442133
3120,1172.273169225301,506.6263787096786,1048.6133025402141,581.0178200598514
3150,1167.8542662912002,502.09877421178834,1051.6656425782392,587.9631192761449
3180,1185.0639961818251,482.1072470996454,1053.8036430734533,582.2801818791778
3210,1189.8736895360241,478.19131228995263,1054.341742642221,588.3272128644188
3240,1200.8165505442314,478.2015681207432,1054.2058805835802,590.2517387523911
3270,1198.6149416053902,480.72875140639354,1060.2476014930246,594.0500876768988
3300,1197.0221322545526,474.4091278222459,1054.0677355000282,573.6036838581281
3330,1197.2691764517397,482.3160755436876,1046.0142427427666,570.6009316267961
