position,x0,y0,x1,y1
0,711.9242154,407.0733966,674.1122426,395.652526
30,711.9242154,407.0733966,674.1122426,395.652526
60,713.6151285,408.5921413,673.7535307,393.7606297
90,711.6211287,406.1532698,674.830572,393.3428631
120,712.6709893,406.6687239,679.3928483,389.4180216
150,712.3500178,404.4515057,681.326631,390.3827106
180,712.2533787,407.3430262,688.9127186,384.9370168
210,710.8942455,407.7311714,694.1521311,387.0571441
240,712.3558295,406.3974036,699.8434112,386.6596452
270,712.9274748,411.5412408,701.4509605,386.9535068
300,711.4512296,413.077972,701.7279243,386.5193088
330,712.2194738,411.4995676,702.2427618,386.4299489
360,712.424601,414.7905238,701.6117682,385.3891533
390,714.2236973,414.6079016,705.3560544,385.6810722
420,715.2910709,413.9223908,709.5276694,383.2565543
450,716.4394348,416.2874826,708.5246539,384.9647878
480,716.1176433,416.0658503,708.1861701,388.3844958
510,721.9899836,417.6630161,700.1165382,383.9255878
540,719.4662505,416.479698,701.8444368,382.258921
570,723.1600686,414.5308271,702.6700236,383.1434347
600,726.157984,414.0095344,697.21796,384.7329686
630,720.9994273,411.7862304,708.762843,386.6248514
660,723.0582301,414.1300543,711.1462525,388.1699947
690,725.2067022,419.6020263,706.6015823,385.2963676
720,720.8347362,414.8557142,704.6879142,388.272634
750,719.8792262,408.810358,714.8081654,387.7312373
780,722.2454123,415.3061233,713.3056658,389.5018038
810,723.4920237,415.1117972,710.1944931,391.8953641
840,723.3160109,414.1380489,717.7668229,390.2653779
870,722.2575106,415.6337892,710.6423017,387.3245678
900,718.7053417,418.9989822,704.8010546,395.3448025
930,719.8517607,418.5030076,709.6630236,390.5804695
960,719.1688258,417.8667234,712.5372572,391.224576
990,718.7354282,413.858652,712.887205,391.3359803
1020,718.3824444,413.0175642,706.9945388,393.0651651
1050,717.4431468,415.4706974,708.4026808,388.3837931
1080,719.7036662,418.893153,712.6999348,389.7594801
1110,716.6632454,413.6756741,706.4093179,388.4243034
1140,720.6628305,421.219862,710.2891206,387.898866
1170,715.9970081,419.8883633,707.8907797,388.0237924
1200,718.3803201,424.2069869,707.894231,388.2638709
1230,717.7433761,418.7020762,710.6862671,388.0322325
1260,718.990326,414.815332,710.7497539,386.9012002
1290,718.5721709,419.9370973,710.4376783,388.3982136
1320,720.1205986,421.1747129,707.4035328,390.8751722
1350,715.9759089,417.1463935,708.0467984,386.43166
1380,717.1430379,419.3276551,703.9174998,388.0965445
1410,718.6679966,423.7292976,710.1581201,385.981696
1440,720.3314929,422.127871,704.5971386,390.4769766
1470,723.3087396,415.708771,703.6018039,390.6276265
1500,717.7606165,418.0434901,701.0412861,389.8727544
1530,718.802153,421.3326233,709.4350191,387.4412821
1560,719.2032594,422.2826295,703.7746542,387.8135893
1590,718.613661,418.4008048,704.5283515,387.6273337
1620,721.2843817,417.9388002,706.7403889,385.2793573
1650,716.5267819,416.5552768,703.5004478,388.0099612
1680,718.1500534,419.9790772,704.0481484,386.4409861
1710,719.0809961,420.4577758,706.6162449,387.8176915
1740,724.5212197,415.7775558,705.4532344,389.6092332
1770,719.1051717,415.6542175,705.1071272,388.6802415
1800,718.9113787,414.8328783,708.7548926,391.3904799
1830,720.4280717,419.3587192,708.5273161,391.9134306
1860,718.9505193,418.2730376,710.960112,392.6374465
1890,716.7183248,415.6503882,711.5802043,388.4776454
1920,717.4022119,417.250433,705.0970213,393.7783721
1950,716.1029001,418.3295626,711.8877642,390.237185
1980,715.0618654,417.0785272,709.2807589,391.9920556
2010,715.4865366,418.6965283,712.7252427,392.9638141
2040,716.8393321,415.7000629,711.4078493,391.0581474
2070,715.6830835,420.2002206,711.0291018,391.1837205
2100,716.9435583,420.404931,715.9136982,391.3884796
2130,718.7055944,421.0760437,710.4549879,392.8090789
2160,716.2783299,424.1150877,714.6067983,391.1086624
2190,717.4830806,427.3581845,712.7123393,391.4741779
2220,720.9900807,421.3857756,715.0204596,391.793936
2250,716.4468744,425.0609412,719.6311931,390.7990368
2280,721.1737895,416.9626042,716.4100537,391.3891511
2310,717.2149712,421.1827281,714.9416719,390.3000391
2340,714.9489157,426.0525822,713.7341561,392.4725067
2370,718.3035156,426.5976851,707.8868417,393.908851
2400,714.4359504,424.696281,707.8968254,392.4285714
2430,713,421.0925926,708.3189655,386.2586207
2460,715.4660832,423.107221,711.189441,384.0838509
2490,715.511879,423.4427646,704.1795666,387.1114551
2520,714.2987288,425.8983051,701.1557971,385.0471014
2550,715.1936842,428.4336842,704.9065421,389.6604361
2580,714.0555556,423.1431624,702.1552795,388.6273292
2610,713.6694561,426.2343096,706.038806,387.3552239
2640,717.6072289,422.5686747,708.5780822,386.9013699
2670,716.4864253,424.5678733,707.840625,385.009375
2700,717.2254464,424.7678571,705.126935,387.8080495
2730,718.6368044,422.1016949,710.1340479,389.8123336
2760,718.0384615,427.0384615,705.4254743,387.8753388
2790,713.8229374,423.7726361,707.8787883,392.2754825
2820,714.1900214,422.0117215,708.8810628,394.4700959
2850,712.9872791,421.559331,711.3709395,393.140365
2880,713.1342678,422.569139,712.3623988,390.9972766
2910,715.165034,423.5885646,714.3910806,391.0601818
2940,715.599138,422.4374999,714.1557562,390.3747179
2970,717.0373953,419.1868427,711.9188182,392.9247049
3000,714.2697336,416.4320195,714.8163297,391.0884432
3030,714.8993288,417.4541385,715.4528302,390.5283032
3060,715.7007136,418.885983,713.3196117,392.3680426
3090,715.9086585,419.1682619,712.4349827,391.5248228
3120,715.7306864,419.3456588,715.6845559,390.4638182
3150,716.0962119,419.7008319,712.1758266,393.8388647
3180,716.1126402,420.5224803,712.3429594,392.932367
3210,718.9464895,423.8490464,716.0660935,390.9229178
3240,716.9162721,418.7258444,711.8555628,392.3077106
3270,715.1236447,422.5770059,713.5921654,390.4930875
3300,712.7636695,424.5820334,710.0461576,393.4897475
3330,712.2254697,423.7536535,710.2910054,393.378307
3360,712.4265741,426.8344981,716.2144415,391.9934354
3390,712.7437071,424.9542334,713.5205479,390.2899543
3420,714.4135021,429.6012658,711.0775193,393.4806201
3450,711.5196687,422.2587992,713.8865741,390.8263889
3480,712.4339207,425.1453744,710.5240642,392.8502674
3510,712.9576061,420.3940115,709.4664802,394.6173212
3540,713.4657604,419.8082114,713.3059625,392.7238756
3570,710.5299345,423.268294,711.7885104,393.7624038
3600,710.1111111,427.1027254,711.5281501,394.3485255
3630,713.1775183,419.5836527,712.1027152,394.4659393
3660,709.0146311,425.8538844,711.3194175,394.6972465
3690,707.2222259,424.7998794,710.8040818,395.1024535
3720,707.4270833,426.5333333,712.0527704,391.5963061
3750,708.4376433,424.7133605,715.2523685,391.0523933
3780,705.4501159,425.4408351,713.3806307,389.2364865
3810,709.6172581,423.457967,714.2421691,390.3131548
3840,711.3990826,423.0825688,716.8008948,389.8456376
3870,712.1034483,422.6114943,705.9491018,386.0778443
3900,712.9166667,422.4189815,711.2181303,390.2946176
3930,712.544186,422.4581395,712.0776398,390.6645963
3960,711.9235597,419.3689737,702.5755989,388.7906923
3990,709.9363879,421.346057,704.80337,386.5449459
4020,710.2255966,420.8264642,709.1802325,389.1250001
4050,709.8493151,421.0913242,711.9234973,389.863388
4080,709.7563218,423.4114943,703.5755627,391.4758842
4110,705.1773267,425.4927908,712.9105553,389.0569218
4140,710.0022778,419.7334851,701.846154,387.1452991
4170,705.3364705,425.2494116,709.2552449,385.9685314
4200,719.0350877,426.3947368,709.7874251,391.2275449
4230,711.0156951,425.1793721,707.3445946,387.25
4260,717.4622815,422.994269,707.864858,391.250981
4290,713.875,423.8027344,707.4030303,384.8
4320,717.3879157,424.4223964,708.0669051,386.7892913
4350,714.9744751,424.1223777,705.7707057,389.7224821
4380,712.6160417,425.4071854,709.0115204,393.6196128
4410,715.1264754,422.7456437,710.2732399,393.834074
4440,714.1593444,423.5352147,699.4552736,390.5824246
4470,713.1933333,425.1555556,705.4222973,388.7567568
4500,713.501841,422.5584733,704.3893601,389.4500181
4530,714.0736865,419.9977513,706.2381728,385.9460637
4560,713.3417678,422.24894,705.0714332,388.2240253
