arrow,x0,y0,x1,y1
0,999.0722181,477.4521729,1069.183066,507.2562453
30,993.6278333,517.0112695,1067.712857,511.6814585
60,978.4704559,515.90231,1065.979518,507.0246618
90,983.2303863,527.0813235,1038.987349,507.5493053
120,979.1514738,523.1043235,1039.287666,503.2843374
150,983.3262461,518.2204261,1037.996125,498.7922455
180,973.2199561,529.003325,1053.318787,505.318868
210,980.9039403,534.7109564,1038.594726,499.7644131
240,993.5931305,540.8603459,1046.397893,502.8219331
270,979.2507665,519.0664338,1047.012077,499.1538539
300,986.4755159,537.7383744,1038.892894,502.2409146
330,961.2588739,529.0114827,1057.783853,498.3991679
360,972.4173446,531.2768308,1048.407726,494.9085685
390,962.9040536,533.3623351,1038.215179,511.4369635
420,972.369148,532.552003,1057.632171,505.8721581
450,989.0795757,536.8779906,1052.524525,495.2359619
480,999.635108,540.0316596,1056.891279,479.3689168
510,992.4382407,536.2643626,1047.516769,512.7772771
540,1005.251431,539.3491173,1060.29718,475.1461508
570,1001.722655,545.1503914,1058.289764,479.6454972
600,988.946558,528.7675615,1067.14935,489.4782833
630,994.5863347,531.8714322,1061.6251,483.6768748
660,992.7223054,534.4995587,1062.899475,486.4476346
690,987.3648148,540.0673655,1068.693581,496.6302482
720,992.5704128,530.31222,1069.115584,491.3906541
750,990.546401,531.0513523,1067.755652,492.8858806
780,998.5078736,533.4759064,1063.32013,481.2437811
810,989.295868,517.9685332,1064.747062,499.402595
840,1002.502488,514.1699439,1070.742082,494.7850571
870,983.1123858,521.8190339,1058.647538,477.8471206
900,983.5455673,519.3228808,1062.350907,484.7985542
930,971.4299288,524.3820001,1064.418553,489.3033584
960,972.8721975,522.6578754,1061.095698,484.2379113
990,982.3120063,520.0433884,1053.611038,473.1947633
1020,981.4111263,522.2405757,1067.440206,503.8496775
1050,984.3517346,525.3735491,1061.312663,507.9834958
1080,985.6248379,524.278794,1069.708171,497.1930032
1110,988.3871652,514.1650148,1069.554612,506.164864
1140,994.0675276,510.723491,1058.612241,490.31613
1170,974.3647914,519.6105596,1057.436262,469.9986438
1200,989.4437546,515.2648971,1067.823298,497.7065313
1230,974.0678085,520.0093697,1062.239753,486.852868
1260,990.9467582,520.673002,1070.547346,505.1394182
1290,996.34431,510.8119789,1070.110498,509.9982871
1320,991.6000821,522.1410912,1059.483095,492.7322615
1350,985.1727656,524.0600599,1066.798761,509.9296881
1380,998.7589276,519.9714139,1065.190278,509.0410053
1410,987.1270461,525.4178567,1067.652599,507.2128679
1440,1006.7624,516.6243796,1067.353398,500.0147367
1470,991.6754546,530.3096506,1062.405801,494.8533114
1500,993.5573575,527.9697318,1077.123298,518.2491878
1530,988.3099419,523.3085822,1079.52567,517.3865219
1560,985.7104639,524.6639949,1081.298577,517.569965
1590,994.9050645,523.6762163,1081.057631,516.1964698
1620,994.7753349,539.3248713,1088.489898,522.6225164
1650,997.8018409,540.6422041,1084.811877,525.1145763
1680,1002.1372,536.2050789,1077.776494,510.5572377
1710,999.9238328,537.9287675,1072.900088,508.8696257
1740,996.0595531,533.539166,1076.086891,507.0276737
1770,999.5771031,536.038573,1077.496626,498.1664568
