arrow,x0,y0,x1,y1
0,1078.3851783313264,638.8693163522626,1185.4141702470752,598.3394735808403
30,1134.724757819872,615.1264168511534,1195.2104925055742,600.2310383687704
60,1119.445917200338,617.3182616068669,1186.1999009428146,600.6710003083391
90,1131.4475864045633,626.0102470764156,1170.244763945438,605.5005933208064
120,1121.7057561690262,629.2977027936764,1162.768617979875,610.5540774788891
150,1119.9061934717906,640.6555852557417,1143.0757845834282,610.7294662042448
180,1116.0975343911068,638.5270979982809,1142.2923359455765,610.571472875184
210,1121.2055975788978,646.9922663212408,1135.3436657278294,610.2418656185845
240,1111.4505118359489,647.9785050899826,1130.6478542934883,612.9838935056488
270,1112.9509793971279,645.6748815385569,1129.5836510250097,611.1262784827169
300,1121.9322659515067,663.5883456935481,1135.2398295829494,614.9620316656024
330,1117.6111660807676,662.977648130623,1136.8650056940628,617.8630169082761
360,1106.8176110161357,642.4408067774859,1129.930490395922,617.4531413836899
390,1111.7734261332416,659.2377230581179,1127.8921715519389,619.7446009176817
420,1096.9590486498987,646.2506388301744,1125.9874734640869,620.5198801602187
450,1092.5629131251033,643.697502010027,1123.096710047084,622.6047414220131
480,1087.6804852057098,643.6650093972883,1120.6209106277097,621.6091883304414
510,1090.6933277161247,643.9151180145782,1121.4030715460358,623.0368332024639
540,1092.3801282582065,654.1139499448651,1123.793634464267,625.3322937907969
570,1098.2078839160354,663.2538417764032,1120.004663312459,632.7225890939501
600,1110.127524296594,668.6316733609345,1109.534876395732,635.9077373582836
630,1087.0666803017443,657.2882939337359,1113.8323647954326,633.8020000193653
660,1097.2195267847294,664.694178525301,1108.077294680292,636.5590134798617
690,1083.4145244161434,656.3911925746947,1118.3897074129425,629.8882126272401
720,1093.7406901274985,655.8401795871565,1107.5010397577696,627.069148437269
750,1109.6079643815233,673.5240251983769,1101.2331570552374,632.3815416346245
780,1094.9655387515704,657.6213426789768,1097.7788251119746,632.3498574887292
810,1092.5858544232424,662.7645081267724,1125.230419453813,620.3069865247969
840,1088.2858950457505,645.7935156991683,1106.4185729404417,629.0477835183693
870,1076.1410638394993,648.6718964635087,1116.9677017228112,629.8744113431916
900,1078.2433865117034,645.3710314521583,1124.0159162079794,622.3977987800345
930,1077.1719092846258,646.3073583310718,1122.6470082270066,630.3768085669427
960,1076.135955707981,644.790581277739,1115.2005568619384,631.5629612429474
990,1079.7464780807782,652.2153573645885,1125.4994446691278,623.1997596588412
1020,1081.6517688393492,648.5476037011081,1128.342237233942,624.4224135612669
1050,1075.6954186721437,646.80702853223,1134.1586782969782,617.0531035695175
1080,1072.8023888003454,652.1440655371348,1130.9074588393169,612.8394193612988
1110,1083.6157613733847,660.3813966046412,1149.5738308056311,614.5005259086836
1140,1056.4984746888192,636.9605856166531,1145.9300131309506,618.122495993157
1170,1066.7276147825528,648.6266853992154,1141.3696086102964,622.1993973764194
1200,1083.3481502504603,650.6098563198358,1132.9280514102973,622.5377661679493
1230,1067.8707882043095,640.3287451803837,1135.797253024503,620.8228154715526
1260,1066.4086870325027,646.0909444731973,1142.193928156897,617.5627263602867
1290,1061.2572873124575,642.5935931369755,1147.2624331280026,620.1058494257486
1320,1071.4562705171484,639.6723974086473,1153.5496368606748,617.8864798110437
1350,1069.660889785172,645.421038222683,1151.4299343506536,618.5043847243936
1380,1070.09390444663,650.6391238999239,1133.0536412156034,623.5906509541537
1410,1071.973772929573,640.6434101905458,1137.3677300520574,621.0686799418862
1440,1061.4027091933083,651.2879895411944,1136.052535654043,624.8413176428327
1470,1068.6597446887808,651.1065203978734,1125.8981295279323,632.649702392195
1500,1082.6541388797161,658.5641632899982,1098.1487536339505,632.9371647732507
1530,1081.1181795469515,661.9458302647239,1122.44569113341,622.3716482017793
1560,1072.910176092006,653.4952780009722,1136.5446935515429,607.5770763115021
1590,1065.8027182240473,653.2850857719418,1132.1574924374943,621.2931539515089
1620,1084.1469814987645,643.3483013264891,1121.369840432744,632.854586696057
1650,1078.38888511439,649.3457245554523,1157.4596475228045,617.314300993334
1680,1068.4238390047044,645.8154595795718,1157.98683756699,611.2772798111313
1710,1068.9640994997628,644.0071528604258,1149.8009900852278,616.8782744689884
1740,1081.8071340880642,648.272449376783,1127.5330267882907,626.7559976712107
1770,1074.5764769031,646.071774727028,1132.9295952870368,623.0893883505391
1800,1068.6245799147414,647.1390666653454,1130.5647581544233,627.4265150967287
1830,1065.0191710797892,648.4359432795974,1117.9292675892596,633.2331636558523
1860,1088.2288271092339,661.451669166689,1128.4473966587268,627.5297878542083
1890,1072.0557754972058,649.1633872654621,1123.913526113713,628.5614033761739
1920,1067.899846472234,650.4944712419299,1130.4881380141203,623.1288393268311
1950,1074.8566950153822,653.9513243353275,1122.158543345068,625.4971733482934
1980,1078.3077452851132,644.0091655116937,1118.5121742149925,632.0729909563576
2010,1077.007349270835,651.5496936389436,1123.786596391345,631.7336466043985
2040,1079.714186851177,640.9162109658434,1119.4333821408998,630.7258004318139
2070,1067.5948877911044,648.8067907210149,1130.755276246316,623.497018610097
2100,1083.4974284158288,658.5325391641657,1126.0695999208754,628.803504635785
2130,1085.7015858076609,650.6727216256917,1124.4662237417333,632.2110908865336
2160,1086.6558290148546,644.75717845402,1106.2979141449175,633.1472836508792
2190,1095.3301027512994,659.8942929039569,1119.3771558557544,626.9417761593566
2220,1083.8991924070033,656.3373780492685,1125.80644972443,625.4603819113345
2250,1076.1909269456273,641.2064923336758,1126.1067822084087,628.693381980032
2280,1072.769455667559,642.4881201416692,1126.7745631802065,627.5053036502095
2310,1083.0775980782491,640.2618689859864,1118.3016480290057,633.5665314154552
2340,1083.4974043088105,644.2288194879142,1114.1286566948384,633.004382132061
2370,1079.2088746999668,646.7099547623866,1110.2165363067677,638.0327554073307
2400,1079.6516293066923,646.8838808855767,1111.81514801334,634.7420099685606
2430,1077.851653075796,649.243624112399,1120.8535816180192,633.2184753659002
2460,1087.5003279316768,650.5067982623746,1114.3493351188802,633.3605117245623
2490,1090.3811358411986,657.0451498224558,1120.101071131236,632.2650278404761
2520,1093.883578234206,658.603608808121,1116.2651873644588,632.0189488877562
2550,1093.5820819516089,659.8330707248176,1114.4921724748776,633.9203071498309
2580,1095.434715199912,655.8461931531272,1118.6170704908095,632.0558311728525
2610,1097.1565082694995,663.215862618724,1114.0833355252014,633.4933320701865
2640,1090.9414459695743,660.5963680060908,1110.3109074665158,632.2266797597947
2670,1097.315695627279,663.1139594785686,1110.2994496531007,633.3892031433688
2700,1099.0437175712743,664.0631427646532,1121.4338589980343,633.3240196140549
2730,1101.4703988227232,667.2745210828076,1111.5291868250054,633.306574147943
2760,1101.227443045688,667.2800773380194,1110.7590134290017,631.7528565385875
2790,1105.6222136135175,663.741304318372,1112.1138303784646,627.4285633730144
2820,1101.6208716690494,673.7622935450173,1121.1135623331156,625.499246960873
2850,1095.5845574345374,663.6030727362067,1123.9592311019983,630.5495245420047
2880,1091.8308690713536,663.2304944032477,1123.600266289443,632.3513056998879
2910,1098.8070113525987,658.2462396746882,1123.706803517688,634.0436238099293
2940,1102.773625359565,665.7887046249126,1112.8483875065479,628.8046447491664
2970,1102.0001133469002,672.139141496595,1112.8018540315245,633.3405847357061
3000,1086.6525929257284,649.697202244305,1104.348484968562,627.7161790096043
3030,1095.2839498319452,664.8229253559574,1114.936917655175,630.9228615752521
3060,1078.473266145448,653.6080988782252,1131.4807629301793,629.183916515104
3090,1071.3272716151293,643.2790012630301,1122.472106282878,622.9858831804623
3120,1078.2913403005657,645.5431926377408,1126.083858015507,628.8594166771788
3150,1082.069325195414,656.0344432342973,1125.9905554916336,634.6129945983946
3180,1076.6540850966203,649.9824744445636,1129.9397734934064,630.7537751090343
3210,1084.703425939853,656.4297515431145,1118.4495051389692,628.3635965548582
3240,1083.730159224525,657.9373132999469,1116.7156506261545,633.573702210894
3270,1090.3316651995306,650.1811466973203,1112.3619449702915,634.2334073033229
3300,1102.9556853910033,670.0610150894886,1122.7929786323675,629.073120566902
3330,1098.1401350866695,663.3693539755227,1132.9825860544215,629.1038666983509
3360,1103.6859312112242,668.7593052149169,1111.2788183998614,632.6962010510476
3390,1106.9855944877963,673.2799286697273,1130.5285329603264,617.6053771250735
3420,1096.931996267436,673.94059250461,1152.4352488324148,606.1626694005151
3450,1101.5461270542487,674.5122931320786,1146.8514753314653,610.9571941978586
3480,1093.6173115817237,671.1092202992648,1144.4085323940972,611.2045354218563
3510,1085.8917278963736,666.3989117466687,1143.4129804355148,607.7915073432225
3540,1073.7055207649055,654.5684231488044,1144.8486015108408,614.7054514280079
3570,1078.9052193658385,660.9666533907283,1132.2709264797666,621.5559262172291
3600,1077.3847805648422,658.7351078654364,1133.057706833036,619.5278338496403
3630,1086.8820969418248,661.6246094218707,1134.2551790067714,619.2196553250349
3660,1077.462200146003,661.1594938883211,1143.7046338147022,610.9976425297234
3690,1093.7483505054122,659.9503478386266,1126.3701443364534,614.2505391263156
3720,1067.8615250896935,655.1204560883506,1138.12629126914,618.8173969334082
3750,1072.6852890645666,652.8804482863952,1116.8169485858862,628.7382811987043
3780,1106.2521305155146,673.9058715529068,1102.742069368304,629.6499464577955
3810,1102.9458806378707,666.9339319310935,1113.4760058971635,623.3279716890448
3840,1113.8128337219998,677.2491337969568,1107.8108652116655,628.7943937381922
3870,1090.8959081170879,654.3499251546452,1102.8281792592052,632.0896208385012
3900,1101.9564896033023,665.4423327154947,1104.7234727079904,633.109880932007
3930,1082.566599234633,649.4710697895365,1109.9631075924253,637.1399061881967
3960,1102.6737260251875,668.7546313246819,1132.8766896298787,645.9888540626256
3990,1102.3371155322202,661.8028332387299,1115.9115549841333,642.6265405737704
4020,1098.1897061646087,651.8925759415803,1130.6233013135552,642.0120128358157
4050,1098.1264535638181,670.2928562270047,1131.1871494673514,645.7225070732924
4080,1094.0186625851636,662.8920345721774,1117.7264679447612,640.7478600974857
4110,1091.5375999879113,666.7116783513121,1121.1743321566375,640.6030906819301
4140,1097.799062180879,666.8115320656723,1124.1606741757278,646.1012699444486
4170,1081.8585663033725,655.2337860367945,1129.652385410645,638.1548023317457
4200,1104.7294092389805,670.7542004503114,1131.8490591909729,639.8522597205039
4230,1109.2354670758364,676.4572635168164,1128.4654399357169,639.5402399972335
4260,1103.3454308016442,678.4713808522521,1132.4380960694093,647.8059791826489
4290,1097.5738247448141,670.709208361686,1130.2912972087615,645.65583492566
4320,1086.7618000197465,665.3328780166096,1124.5586797264343,649.4415850815324
4350,1086.0902816451528,667.2545288354249,1113.9689637239308,641.8139807187794
