arrow,x0,y0,x1,y1
0,682.9076466,387.7240379,671.6275719,336.9946782
30,670.7960569,357.6871109,660.9676892,332.9364673
60,662.3471701,351.4248853,670.4356213,329.6699753
90,666.5359893,353.6653961,670.2376022,330.1114969
120,689.3683848,400.7334612,665.96366,338.9635282
150,670.2648563,365.2087555,677.2817268,349.5830434
180,680.4855775,377.6837531,665.6568795,340.1935993
210,678.9078432,379.3432548,668.9453802,340.5062878
240,693.5261381,401.3599827,668.4794677,339.0946758
270,686.5004891,389.9083864,676.6858555,329.5620204
300,658.2768994,362.2111701,654.8002887,339.3888698
330,664.912381,370.1053986,658.1327394,338.5034427
360,654.453233,365.0804157,654.1392784,341.4589749
390,677.2637227,383.8269615,670.1416053,337.5049599
420,692.1529592,399.8736229,682.374214,358.3916306
450,696.2756022,397.0102052,674.9821583,340.8214973
480,669.6222458,380.0919286,659.5914964,336.1552184
510,675.8956522,372.5910815,659.7229256,340.6092972
540,640.8731565,361.3794338,651.0759799,341.7284086
570,671.4388892,390.3639164,658.5854557,343.7804445
600,694.1265379,411.6961469,675.3181085,348.8217386
630,663.1950283,374.4088411,659.7103243,338.9978033
660,667.1767583,377.1912294,657.041744,340.4298468
690,678.0588881,402.198107,708.2857594,358.5293976
720,674.2335977,397.6563336,725.7662992,367.7418735
750,683.6702146,408.5612861,709.5184599,370.2349299
780,679.1696673,401.5254247,707.7482834,369.3149457
810,685.4513991,408.918775,721.572539,378.3798158
840,672.2788055,391.2717329,718.108346,368.5718485
870,662.1271743,376.0991005,662.2210034,335.1553366
900,653.7068013,377.7219052,664.6935918,342.7318344
930,664.8195578,385.90786,662.7678673,341.2420284
960,672.2810912,399.986561,674.4564132,346.995182
990,681.4663807,401.8114392,664.3990401,341.3142941
1020,652.1166572,377.5966698,653.820096,342.8998825
1050,651.3502232,377.6631122,654.1618473,342.832381
1080,644.6354764,374.519299,651.5715866,344.1198026
1110,665.1494675,391.0674267,655.3257688,340.9372887
1140,677.5599353,408.383128,670.7358698,350.8267017
1170,690.8963945,419.2244479,673.9115112,352.3365737
1200,688.6773199,433.7000661,668.8330177,357.4785618
1230,689.5381722,425.777165,659.3602089,346.9621284
1260,691.7454784,427.0034617,665.8237237,349.7904398
1290,681.6537447,423.8845704,670.1377377,347.2506109
1320,673.5863121,413.4154598,687.5493447,359.8438772
1350,669.9870962,418.0475877,695.3926514,368.8167926
1380,685.6622833,439.4498982,687.7725068,368.0332706
1410,679.447453,427.4711006,702.4234609,380.0529181
1440,650.6462792,412.2765138,698.6863237,373.2341183
1470,643.7237619,405.7403543,696.0884322,376.5375491
1500,631.6855472,391.0808444,685.2809335,364.828952
1530,630.56888,390.2423545,688.5011147,359.7626728
1560,625.2465615,386.2203783,705.5417012,371.4685103
1590,628.9801706,392.9231024,689.2795411,347.8567938
1620,639.6661434,402.1231382,685.6526749,360.3207005
1650,647.4465097,412.4901171,685.3662217,345.9010258
1680,652.4393741,421.3288618,682.0739673,337.8196711
1710,654.8600859,412.5543581,664.9140751,342.7939068
1740,620.5090535,384.334216,678.7976147,353.861776
1770,621.8544972,385.84737,659.3019849,344.4602866
1800,618.2973466,382.529498,674.0970496,338.2556974
1830,615.7440737,381.0134523,669.4344241,343.0290334
1860,611.6882086,383.8817492,679.2166226,335.1314217
1890,610.824509,392.5746217,679.3399357,332.7301736
1920,613.9173979,397.5728747,686.9302089,330.9201098
1950,618.4983283,409.1693461,683.2472621,334.2811819
1980,616.3920981,410.1973589,681.3064197,329.8832438
2010,605.3251741,401.8347764,679.3102206,333.4675719
2040,598.7076801,408.5246317,673.6827765,342.4055944
2070,595.8291338,403.610535,669.2395304,340.993455
2100,599.8937514,408.477834,684.5584815,348.2205988
2130,603.8845079,412.6824138,681.4832227,340.9806331
2160,597.3639457,399.434104,672.1995606,347.8345755
2190,583.7002036,400.7858353,680.7311218,352.4964319
2220,581.7680909,400.837981,691.8422204,357.3606022
2250,582.1690288,400.125887,704.7233452,369.906058
2280,573.8804734,406.3023934,688.1147263,349.7725615
2310,571.515321,406.1417556,667.0964971,350.5288462
2340,564.6766209,409.5128344,688.0353924,360.1964211
2370,568.7212971,425.1316906,677.0044967,338.515088
2400,553.4564252,421.9731509,691.086147,347.9487446
2430,567.0167758,440.9294694,661.6474005,337.8261272
2460,562.453736,443.0573395,668.8878909,345.1651976
2490,552.9142169,446.1119288,676.3037048,341.835499
2520,529.8037557,431.9265972,684.9445768,341.0468731
2550,532.3127854,428.4070211,680.5423034,335.0583917
2580,549.670644,455.9889271,675.4858609,333.6967544
2610,535.6726625,431.2953035,680.3645289,342.661242
2640,537.6219209,427.8229475,685.4479227,342.3925036
2670,548.1145697,426.0398319,710.477493,373.1812129
2700,555.8005164,430.6884667,712.113881,365.8581781
2730,562.0569648,433.3299644,698.794693,361.3427712
2760,565.3481527,427.6762073,697.8602239,360.0136562
