arrow,x0,y0,x1,y1
0,1267.364337496216,773.0181672705328,1269.7796341155188,755.1200731486247
30,1255.2373836532265,772.117510018689,1288.647908319627,749.901895262749
60,1229.742724504139,767.2910622598624,1254.1285898598082,756.3975806531146
90,1230.1860702476488,765.194395538268,1252.0431979711166,754.1029792756641
120,1233.9510268832294,774.9298677569494,1255.789854283646,757.1768366010141
150,1238.2736267952203,780.2219090346695,1256.2469427700921,756.7579776736977
180,1240.2494149499512,784.518407867595,1254.5243712378717,757.7738270454455
210,1219.9306699193835,764.7510030520806,1254.5686705491703,759.7952101355446
240,1232.2472535140985,778.5499078436726,1260.98315038568,761.2607908546347
270,1223.5818727604474,776.1238304674475,1257.7878776111068,761.9268339930057
300,1241.2233572067844,800.3365404105405,1257.202609271013,766.7295434038377
330,1244.3543332442084,800.0724013154763,1254.6568491694557,766.2643942854122
360,1247.789826489898,793.8354930460303,1260.4374956836793,771.4463555603847
390,1218.6698787008347,774.3930160755924,1261.9194677814817,771.0107177171432
420,1208.6376853379795,769.2358189304364,1271.3023601683249,776.5796348261495
450,1193.4239800686937,768.9295206694052,1286.779435681369,779.0804759823299
480,1191.8973356009103,768.9949523041779,1282.6519226023404,780.8870660607269
510,1190.782250198076,765.038313310802,1284.3610404579858,782.1596268915292
540,1202.1767203876389,767.2468543645978,1276.31586635765,777.1764811935932
570,1196.8334415923625,767.427747517213,1278.0191819635747,780.6581738028358
600,1188.2313621306319,767.5718164077526,1272.889715255763,777.5671091645128
630,1190.5484718150826,771.634668140239,1276.7512431598188,779.9939863680927
660,1195.6102475966902,788.6426281932721,1280.5770813774507,788.3943006690029
690,1196.0220041499886,761.1097162066928,1266.0870768214972,779.1873578476446
720,1194.260601278182,761.4413239633992,1270.7023601858652,778.4547443167495
750,1196.4113549776423,770.007858358568,1271.2734672878344,775.1091793048366
780,1190.653189105597,774.4004752897742,1278.4023986709255,783.0237723184355
810,1196.0219030371675,766.3413439748637,1274.6620983352207,775.7229380134604
840,1188.355284063058,758.9057928028179,1276.2736070109136,779.3369219217457
870,1189.1195915095993,765.366166054311,1279.3150686696385,780.7234979117001
900,1184.8318962483927,762.9020262119833,1278.0235097414636,782.00460607871
930,1187.5942011571651,762.6938177980666,1283.1889079354173,787.8993140152728
960,1198.8274318128788,770.6056008804806,1278.9725208260782,779.8804600969149
990,1197.989910497165,753.6643248572806,1277.2959768536928,788.7250878007122
1020,1199.8375544100472,761.0199139092479,1273.1780078330405,795.0004323182237
1050,1204.1334684715318,759.6082027793266,1257.587669616646,788.8281441061193
1080,1198.7731591556117,755.5298560074818,1260.318756591715,786.6494379755695
1110,1198.7127798746478,757.713460117871,1239.3438361952121,773.4312133843061
1140,1196.7687727101809,760.4102459213929,1234.8216375015395,772.3070781872419
1170,1194.8734206696727,752.4895754153204,1225.6021859218465,771.7759855001682
1200,1201.7825111773616,758.2342198579588,1218.0729575588243,771.604670393865
1230,1209.0314912811018,750.0501219285856,1220.2530223477115,764.634914598651
1260,1207.2634171101631,755.6424677782541,1222.3285718560355,765.8369901983831
1290,1202.5752985476058,759.6721636588921,1214.804908287147,769.1486143703823
1320,1200.502437243351,762.6616245376229,1207.843751021559,770.9723297965913
1350,1194.4830687847746,764.3819207567814,1211.982979515622,769.7219836499801
1380,1196.3592808344815,762.1268174388663,1217.4936057125694,759.1398527076218
1410,1187.101112759065,757.9957605305273,1211.8321600255144,753.8669289199349
1440,1187.0327331469098,760.0556182480536,1206.1879268147468,761.095843722267
1470,1185.5728111899023,758.3942467979143,1207.5934360904623,758.1068441915955
1500,1188.1885796156412,760.0908351869305,1216.7537506067113,752.9281841590399
1530,1187.4243592484183,761.6741745641599,1213.8523105643123,760.2815891963916
1560,1184.0069632019326,760.4290012325946,1209.0615588811156,760.0615477962525
1590,1189.3134313886999,759.3835923394752,1214.045825566977,754.7976364248946
1620,1187.5624412642267,764.480674253004,1206.0330633623232,768.3675289612851
1650,1187.2891535353692,762.809727375201,1210.5763112490008,760.793085770576
1680,1194.159449848684,757.7889399929265,1214.5610382060934,753.6637645242159
1710,1208.712167536381,760.9433513221097,1215.5417872409785,759.3885793782291
1740,1200.7801870854628,761.9563754804432,1214.3335868578376,761.5548750534376
1770,1197.8084574108245,765.378357297949,1214.3042386894376,763.7484632749282
1800,1204.0520661040537,764.6400999438061,1213.563025761632,767.2312412239118
1830,1199.414279599171,765.985740784857,1196.9454254338184,764.953817724313
1860,1194.8451545514097,762.9750298400695,1201.4152744921203,765.9554020365498
1890,1183.079893874205,759.8030575302568,1206.0583611441277,758.2252151496682
1920,1184.5507342482126,760.1510531233607,1207.508983336436,757.4475646672739
1950,1191.6695135807981,764.6023567426965,1209.7191673710972,757.6758170485532
1980,1194.1845663790814,765.8591002855895,1208.7039116670428,759.8863933236952
2010,1203.3090949494162,769.5980636436294,1208.9355547909768,758.5351911694579
2040,1199.2858689059155,765.3804948192675,1207.8645426511014,761.378737130274
2070,1201.0294623040866,767.998143088177,1214.0757283073976,764.7149866464997
2100,1203.8931528685732,764.8791375210214,1212.4796390979075,762.3846331319701
2130,1196.5432210553947,762.6078656666399,1212.7499295199852,759.4655483119801
2160,1193.506489973751,761.1557671867727,1213.5250487743301,759.0212524010941
2190,1199.9700950439344,766.6120326359401,1217.0689309397758,762.6984920205836
2220,1193.0274084815844,760.9564003569106,1214.8856287611854,758.9144092905963
2250,1193.0853606679161,760.4954990417243,1217.5551616244404,753.2177803485455
2280,1194.1930398253683,765.2202922185619,1207.1490449764808,757.7655337364449
