scorer,DLC_resnet50_CforSingleAug3shuffle1_750000,DLC_resnet50_CforSingleAug3shuffle1_750000,DLC_resnet50_CforSingleAug3shuffle1_750000,DLC_resnet50_CforSingleAug3shuffle1_750000,DLC_resnet50_CforSingleAug3shuffle1_750000,DLC_resnet50_CforSingleAug3shuffle1_750000,DLC_resnet50_CforSingleAug3shuffle1_750000,DLC_resnet50_CforSingleAug3shuffle1_750000,DLC_resnet50_CforSingleAug3shuffle1_750000,DLC_resnet50_CforSingleAug3shuffle1_750000,DLC_resnet50_CforSingleAug3shuffle1_750000,DLC_resnet50_CforSingleAug3shuffle1_750000,DLC_resnet50_CforSingleAug3shuffle1_750000,DLC_resnet50_CforSingleAug3shuffle1_750000,DLC_resnet50_CforSingleAug3shuffle1_750000,DLC_resnet50_CforSingleAug3shuffle1_750000,DLC_resnet50_CforSingleAug3shuffle1_750000,DLC_resnet50_CforSingleAug3shuffle1_750000
bodyparts,f1,f1,f1,f2,f2,f2,f3,f3,f3,m1,m1,m1,m2,m2,m2,m3,m3,m3
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,124.5911865234375,303.79876708984375,1.0,124.695068359375,309.6877136230469,1.0,127.08488464355469,344.1903381347656,0.9999960660934448,128.91171264648438,349.89385986328125,1.0,131.04519653320312,354.8484802246094,1.0,147.024169921875,389.0399475097656,1.0
1,124.5745787138286,303.07966378169033,0.9999998807907104,124.68296992566606,309.52403406126496,0.9999997615814209,127.07207886691552,344.1447627154279,0.9999982118606567,128.77668520592604,349.8877873584292,1.0,130.9716800710499,354.84420125843303,1.0,147.0207128980186,389.0358787168259,1.0
2,124.67804515941644,296.33411551075085,1.0,126.16410349120396,301.87931000388016,1.0,127.54128312679481,339.28904526875937,0.9999924898147583,127.96480608355,349.2395067909872,1.0,129.91193989537933,353.1109166899033,1.0,147.84262626019702,386.69686079870604,1.0
3,126.83273155322851,294.51855010780986,1.0,127.90116878264534,300.8715280567415,1.0,124.06265387456271,334.10544882304,0.9999980926513672,125.63821292608677,344.053139796829,1.0,127.54260903985876,350.5830255713228,1.0,142.94041791776712,385.30698845481766,0.9999997615814209
4,123.2320595360541,291.4954728840771,1.0,123.33271921730415,299.1511326152123,1.0,124.7489033325737,334.26741301781965,0.9999997615814209,124.28950059511405,341.73746226440414,1.0,127.02135794393692,346.78522492094413,1.0,142.7671410291255,377.34052212435205,1.0
5,119.79230364428555,291.1272739290419,1.0,120.34109542242197,296.2070476540189,1.0,124.75692474309349,333.32758197864746,1.0,124.05150771911113,347.5941570666886,0.9999998807907104,126.94501771367983,352.02632164604034,1.0,146.5804300155562,383.5116497226785,0.9999994039535522
6,126.87046857267396,288.81474747854713,1.0,125.01274651810687,294.79011328689506,1.0,121.8253584526029,328.8983716605788,0.9999998807907104,126.52339289079008,346.4605732866232,1.0,128.97277759255564,349.44639695229193,1.0,152.12504891309965,379.58373299971873,1.0
7,121.06803527479794,286.83202500102016,0.9999998807907104,121.42711297407186,292.4840016182927,1.0,122.26031731188965,329.8589444712123,1.0,121.44749409238005,341.19860971703986,1.0,124.44427954955361,345.6084925933435,0.9999998807907104,150.80270400566562,376.1885784826251,1.0
8,123.75689710648979,284.03313319412223,1.0,124.94209956142623,289.2701828425969,0.9999998807907104,123.2673825035064,327.3780208313989,0.9999998807907104,124.80583915323466,341.22028849827177,1.0,128.42985717702334,345.6080377370473,1.0,147.65880037638834,377.9234051483048,0.9999990463256836
9,126.1572376246804,283.0380344828633,0.9999998807907104,125.78354353545575,289.96354697433526,0.9999997615814209,122.53238951105149,326.2993056351629,0.9999995231628418,130.66007042972507,336.93180143468237,1.0,131.95222273868708,341.4447519455524,1.0,141.24865839172907,375.81377406306206,1.0
10,125.53767695458959,283.29873739081665,1.0,126.54310839890648,288.503694410491,0.9999998807907104,123.2476071616423,325.75992896340114,0.9999992847442627,138.17305818631957,333.40898717578136,1.0,135.57195416914388,335.9646245057912,1.0,129.69777727337427,369.50545582916266,1.0
11,126.34782137697644,281.69285960977504,1.0,126.41229184407952,288.16726898052696,1.0,124.88069645256712,324.55789549450606,0.9999334812164307,136.8209807180054,332.51841227552916,1.0,133.92408515515865,336.3075404714221,1.0,129.14423145346532,369.6924807992636,1.0
12,122.46751384575772,279.38283841591124,1.0,121.72379049295427,284.7849706534266,1.0,126.01879174883936,318.0236258089698,0.9999990463256836,134.91756873587954,323.3422627836936,0.9999998807907104,133.86522968574184,325.65665553089786,1.0,132.02126159766746,361.5363527137205,1.0
13,125.64174893203108,280.64063058244506,1.0,125.54902234858771,286.1548127056319,1.0,125.55385343275398,319.65730253398664,0.9999985694885254,135.34564113954036,323.7954740142145,1.0,134.82041876964354,326.90833254166057,1.0,127.49280475555172,360.6725109593258,1.0
14,114.43365476734928,277.486640027178,1.0,114.41829448821845,283.24830757415094,1.0,124.69361118528944,319.8170078040322,0.999998927116394,140.2406774628302,320.9944898650734,1.0,139.75290057112687,322.9441696587222,1.0,127.6971728569292,357.8871127328106,1.0
15,122.75425955728878,276.293889441705,1.0,122.87946896339605,282.73832982659593,1.0,122.7437951585331,312.59022280272035,0.9999959468841553,136.1308503462605,316.9091861392788,1.0,135.95536330062876,320.04017967162474,1.0,129.7016729708511,355.27785153799863,1.0
16,130.31535741135568,272.6821389600332,1.0,129.04274356417346,278.2185741285806,1.0,124.59348601610628,312.2720898714998,0.9999997615814209,134.84891227484877,316.6367213747135,1.0,134.27900725322593,318.9460226740864,1.0,128.97641337450548,354.569821630163,1.0
17,127.43086813744574,272.8489959266298,1.0,126.53502588975384,278.15111310542096,1.0,122.05709366453321,309.5483678660564,0.9999998807907104,131.52553287073954,311.9822114987585,1.0,133.64400496716917,315.38029938840987,1.0,134.97937653384804,349.46826812749663,1.0
18,130.62651789457902,269.3383982132925,1.0,128.79039610801436,274.30170194303776,1.0,123.6955341864614,306.6653245058408,0.9999998807907104,134.09202222519286,311.0383539057742,1.0,136.06337883394326,314.1664494210777,1.0,134.70908421903252,349.61911355578377,1.0
19,120.83877886303151,267.87381434280724,1.0,120.07861653049748,272.4999220777083,0.9999998807907104,125.44397470833759,308.77516666963885,1.0,137.4616352794307,308.34457818255294,1.0,138.0074235538331,311.03626155464957,1.0,134.61854352970946,348.19968895208365,1.0
20,126.34160951294376,267.4286897220113,1.0,127.11627999071413,272.79274057472423,1.0,125.39657380108117,307.565611855601,0.9999986886978149,136.76273585713724,308.5427279164745,1.0,136.84640156074397,311.60803942765006,1.0,134.5822202129135,348.68767750913105,1.0
21,131.42914629157698,264.81939951392644,1.0,130.75966650018518,269.99425408581146,1.0,123.43214551706058,301.20200069530824,0.9999990463256836,129.40771961430346,308.95513762125495,1.0,130.9520661770526,312.5941988752389,1.0,134.90720040826244,347.84842765307604,1.0
22,134.34816479364602,263.38782815881416,1.0,133.22190627008047,268.19856054272657,1.0,124.09700336561859,300.25250229245563,0.9999988079071045,129.6142448282782,306.1892751356471,1.0,130.90927738455463,311.4888417196846,1.0,135.11645912797346,345.71151120964396,1.0
23,135.624404184861,261.4358990519556,1.0,133.96024407425034,266.6571037949683,1.0,123.78282119186345,298.2088102397919,0.999996542930603,128.95894024245285,304.73488593709794,1.0,130.93310154346415,310.02286265157295,1.0,135.19245319249646,344.4194062779303,1.0
24,134.36840409104084,259.5589746233867,1.0,132.90789018473004,264.68050723862734,1.0,124.6621050331444,297.0512370462336,0.9999879598617554,129.93888617318314,303.36076672604327,1.0,130.92325036735022,307.6065859000897,1.0,136.71911822827516,344.859862843904,1.0
25,133.1892480140353,262.2024438810322,1.0,132.28656394341613,267.1212373772022,1.0,125.65634774460096,298.1148976951761,0.999998927116394,132.21686720726092,301.6267574104306,1.0,132.06762619186114,305.8740625562304,1.0,137.2912902808777,342.0675874500627,1.0
26,135.89468946757995,259.1193321620029,1.0,134.37584303044162,264.48809343596275,1.0,125.15325950091852,297.41772689766645,0.9999996423721313,129.53841530864125,302.640215595746,1.0,130.66760134486225,307.7397683105796,1.0,137.63616670654264,342.90009381953723,1.0
27,133.43113850942433,257.1984437526595,1.0,132.5214745759581,261.7069015533536,1.0,125.3162384284823,296.382713948228,0.9999998807907104,129.45759972248334,302.469365835208,1.0,130.86079924767097,306.90051146613627,1.0,138.33783557325972,342.3802933305002,1.0
28,132.02206357439633,257.76615072052084,1.0,132.08964846411942,261.97226032145903,1.0,126.38816667740427,293.73532101384876,0.9999998807907104,128.29016534778998,300.85959619208904,1.0,131.55060712806232,304.6316245113445,1.0,138.09105942018928,341.1309002060708,1.0
29,133.7918254314464,255.58734293465545,1.0,133.4186886598975,259.7301173931626,1.0,125.73069130907918,295.5738963363443,0.9999986886978149,129.12970059167912,302.400926381221,1.0,129.93920633585813,306.78441999051665,1.0,140.77214428450338,340.3857272587036,1.0
30,132.31067527756545,255.6141886188696,1.0,131.51222647899635,259.31448026534974,1.0,129.68851261394258,290.47440890489366,0.9999958276748657,129.33598127766987,297.6256207164753,1.0,131.30807952347294,302.4321703804249,1.0,139.77218314113586,339.02279963332455,0.9999998807907104
31,142.3636768521939,254.6972097451646,1.0,139.50996159862484,259.56925444764204,1.0,125.40741167883856,289.6567631747573,0.999992847442627,129.43602595791202,296.16698351482444,1.0,130.08320419427997,300.87137514368374,1.0,138.3615762778574,336.3554549815434,0.9999998807907104
32,144.37203049054716,256.1760824102392,1.0,142.42167225708238,260.37279259522484,0.9999998807907104,129.4593602402668,289.1157554303449,0.9999881982803345,129.64228666480074,296.9085079692003,1.0,130.5436682925509,302.7759578530904,1.0,138.30354897524464,336.72435074132846,0.9999998807907104
33,137.8855103642045,249.23213973903162,1.0,136.37942979061557,254.08855724655967,0.9999997615814209,126.36570287678863,290.1031258234205,0.9995887875556946,125.84416639457282,297.9965810722957,1.0,127.33187842774727,303.71360358708876,1.0,138.61985736766837,336.64763370847066,0.9999998807907104
34,137.7698862283435,251.16143979722796,1.0,136.16028637583042,256.68690075745485,1.0,128.5173126332113,287.37453872269714,0.9993168115615845,127.39150069593735,295.6911730082549,1.0,128.22234248287361,301.03234155914106,1.0,139.0230597755629,333.9413032668151,1.0
35,135.8585791411205,249.23145079532404,1.0,133.7903636617848,254.45589955533146,1.0,130.09030996712707,286.46644664667485,0.9993333220481873,129.3225353843718,295.9172913146442,1.0,130.2070281819464,301.5976143145131,1.0,138.99860378737986,333.8550978768102,1.0
36,134.3614261023867,249.01234858589493,0.9999997615814209,133.47784782313138,254.2368293169456,0.9999997615814209,125.85177865738548,284.2021103444309,0.9995349645614624,128.62328555326022,296.40445378423675,1.0,129.26632626928637,302.01912462323867,0.9999998807907104,139.32508817416513,334.73755209812003,1.0
37,140.3661025751453,251.97597829662683,1.0,137.96375535226696,254.75032955513447,1.0,130.7041435201861,287.3923918162166,0.9998645782470703,128.02593626733733,294.2012166676144,1.0,128.53306760712042,300.72468665453584,1.0,139.34565005236735,334.3981820043796,1.0
38,138.67684863037906,249.07463112509984,1.0,136.78292683300975,254.65529480251072,1.0,129.12571607937855,287.1538010329032,0.9999994039535522,128.154814121782,295.3751795081354,1.0,128.53987383441688,301.0196193364663,1.0,139.46125837185923,334.3103052264181,1.0
39,138.75415318377858,250.1868450039121,1.0,136.117759405867,253.94320584046045,1.0,124.23430702987946,286.2727317780597,0.9999990463256836,128.07005976165982,293.3516099541831,1.0,129.1852603741428,298.0508387173969,1.0,139.46209335097032,334.0860864974462,0.9999998807907104
40,138.45623329041584,244.06493213466928,1.0,136.62325354971972,249.03555906800662,1.0,125.72400573430478,282.6825069267941,0.9999985694885254,130.30414454593526,289.2380591562527,1.0,130.71915618486236,295.033337987835,1.0,137.9730792568111,331.43461784426165,1.0
