scorer,DLC_resnet50_CforSingleAug3shuffle1_750000,DLC_resnet50_CforSingleAug3shuffle1_750000,DLC_resnet50_CforSingleAug3shuffle1_750000,DLC_resnet50_CforSingleAug3shuffle1_750000,DLC_resnet50_CforSingleAug3shuffle1_750000,DLC_resnet50_CforSingleAug3shuffle1_750000,DLC_resnet50_CforSingleAug3shuffle1_750000,DLC_resnet50_CforSingleAug3shuffle1_750000,DLC_resnet50_CforSingleAug3shuffle1_750000,DLC_resnet50_CforSingleAug3shuffle1_750000,DLC_resnet50_CforSingleAug3shuffle1_750000,DLC_resnet50_CforSingleAug3shuffle1_750000,DLC_resnet50_CforSingleAug3shuffle1_750000,DLC_resnet50_CforSingleAug3shuffle1_750000,DLC_resnet50_CforSingleAug3shuffle1_750000,DLC_resnet50_CforSingleAug3shuffle1_750000,DLC_resnet50_CforSingleAug3shuffle1_750000,DLC_resnet50_CforSingleAug3shuffle1_750000
bodyparts,f1,f1,f1,f2,f2,f2,f3,f3,f3,m1,m1,m1,m2,m2,m2,m3,m3,m3
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,95.11714172363281,107.98432922363281,1.0,97.29569244384766,104.32926177978516,0.9999999403953552,118.04280090332031,69.94625091552734,0.9999999403953552,124.50102233886719,70.33558654785156,1.0,129.708251953125,69.78524780273438,1.0,162.9405059814453,61.29676055908203,1.0
1,95.00844155568137,107.91910069127759,1.0,97.11980581994531,104.27802003047238,1.0,117.20586314903593,68.89676255743264,1.0,124.47732362445376,70.27062196380008,1.0,129.68908045903146,69.72910810403211,1.0,162.92644473411272,61.29508385730653,1.0
2,94.32151603218978,106.99859445764275,1.0,96.78626951899257,103.76225897103706,1.0,116.87398248961121,68.55340039084972,0.9999999403953552,122.78830809511159,69.00562408272997,1.0,127.54876380717324,67.93485918263559,0.9999998807907104,163.35737490328768,61.35542220594769,1.0
3,96.8840444294107,106.48070667688685,1.0,95.13778679110601,102.94248505811409,0.9999998807907104,117.71214007069842,70.56740422325673,1.0,122.63246969770985,72.14373642227615,1.0,127.58839148149553,72.10107559684053,0.9999998211860657,158.776718662117,64.97593792981979,1.0
4,90.08060038771592,94.66207235670883,1.0,93.02467846628969,90.57850633913274,1.0,118.27934301605434,68.86062561096234,1.0,123.20008922675075,74.84628012372386,0.9999998807907104,126.9943013996495,73.49183805134298,0.9999997615814209,161.04744010530922,65.6931876913176,1.0
5,94.45911197254239,91.5696590770021,1.0,99.22627385129249,91.38928975693347,0.9999999403953552,118.54889436739784,68.43727723561868,0.9999998211860657,123.05109688931867,71.95513481641107,1.0,127.30583353240179,71.88226007864334,0.9999998807907104,163.46834093715233,67.52648423133549,1.0
6,87.08368821888516,86.742731791726,1.0,92.5251166085722,87.97897482539324,1.0,121.1835109632926,68.65869024363022,0.9999999403953552,124.15100105018139,69.8350944953253,1.0,128.04226252230808,69.29603127221492,0.9999998807907104,162.74458221591527,67.8941381149731,1.0
7,84.19558348533198,79.45969031359188,1.0,88.77814337639845,83.61621901978268,0.9999998807907104,119.78395267455728,66.24269735727579,1.0,122.6352985110354,70.17553229186947,1.0,126.26625430644805,69.72062291870319,1.0,162.35397342436264,67.70242094107029,1.0
8,89.70784657467397,91.48496447597452,1.0,95.50844503861664,93.58385241520793,0.9999998211860657,120.46593112857298,69.62628313371052,1.0,123.5887856975084,71.26927319827433,0.9999998807907104,127.65647766022917,70.79981734550101,0.9999998807907104,162.06859343408843,67.66862155615789,1.0
9,90.95236851625259,94.49429860478024,1.0,94.75911523971705,92.37419852059391,1.0,120.7672424255872,65.09677081820115,0.9999998807907104,122.03236840376663,78.92714824139969,0.9999998807907104,126.07192106023534,76.9276862176068,0.9999998211860657,159.19447420982203,67.24579613307013,1.0
10,85.44908235078728,85.51741218342192,1.0,90.10932276298831,84.32129007409377,1.0,121.19890769555424,66.02324572216904,1.0,121.79280899914802,68.84208164646721,1.0,126.16132718243645,67.92342523182081,1.0,158.14531753798482,67.68669712974761,1.0
11,86.70315967959263,83.72095320129924,1.0,92.58856696912473,85.44957972820268,1.0,120.44661330530236,68.0116791760652,0.9999998807907104,123.0542803537932,68.67372969920478,1.0,126.54384245321246,67.79664140120241,0.9999998211860657,160.5875434999019,68.1408876049501,1.0
12,92.26190023469991,77.87348126706408,1.0,96.42640405661491,80.67482988374545,1.0,121.98569895504559,66.49045188146317,0.9999998807907104,122.51005500244061,71.64385299084073,1.0,126.8638202182077,71.72348575692908,0.9999998211860657,160.70391279762384,68.62251031258818,1.0
13,89.1484893620416,82.1229910340638,1.0,93.68381174438275,87.72441192865317,0.9999998807907104,121.12401965887949,65.40651674875139,1.0,121.78481927147165,71.10979353709918,1.0,126.2128789005544,70.73094962733943,0.9999999403953552,159.29787581083573,69.17276356077687,1.0
14,88.6459908255877,88.92383497218876,1.0,93.27380349399824,89.34520386115285,1.0,120.64622114990289,67.98924239366316,1.0,121.79698912785713,70.2806277287222,1.0,126.4441488710487,69.85490109885882,0.9999998807907104,158.439212953341,69.33812253974438,1.0
15,89.41396553141794,89.72571265943749,1.0,92.24022266205984,87.67696242273068,1.0,119.0126411656912,64.83805320743753,1.0,119.91891940683858,68.49719676521511,1.0,125.13681817603279,68.14615279772758,1.0,158.91973642249016,69.77687570880077,1.0
16,86.11517969616969,84.19744390690036,1.0,91.74137627911962,85.4636169561209,1.0,120.40866129200876,68.00712615689322,1.0,120.37287499959257,69.55310988582852,1.0,125.13437026387342,69.36868343794008,1.0,158.08506707091715,69.80593917995768,1.0
17,88.43121806680224,89.56992547748565,1.0,92.83577903751531,89.368740002957,1.0,116.43597412382465,66.51678817016203,1.0,118.78927013676366,69.67675525948961,1.0,124.0263627888968,69.09984641096075,0.9999999403953552,158.47608286325575,69.76098966468528,1.0
18,96.33792106050817,93.14962240424458,1.0,99.37389939352077,91.24437799059878,0.9999998807907104,119.19853054312117,66.71726981535248,1.0,121.20486017861553,69.55530603481002,1.0,125.74902549622841,68.60482910337646,1.0,158.953675353302,69.592747617119,1.0
19,82.77054644869627,90.05405415850088,1.0,88.04547789827014,88.2689220474628,0.9999998807907104,117.28617758695115,66.6800477494517,1.0,119.91456882132994,70.55959142568892,1.0,124.56135999424386,69.87610574778378,0.9999998807907104,158.38500078436883,68.87781958957453,1.0
20,84.92702695685382,95.02028143819943,1.0,89.8107581404732,96.02298360091999,0.9999999403953552,117.17866149386953,69.22368805498373,0.9999998807907104,119.43693408107855,71.48486313714713,0.9999995231628418,124.25607222650333,70.3264976449657,0.9999996423721313,158.48258320148264,68.72215791575874,1.0
21,104.32771027113483,112.98467313546652,0.9999999403953552,103.82001263950062,109.42891491556888,0.9999998807907104,116.60701854607916,67.50068534052417,1.0,119.29976877704422,72.88986612077841,0.9999994039535522,124.58130234077132,72.30129898866645,0.9999994039535522,157.47761903024477,68.18965274827606,1.0
22,104.66828105490765,110.82514041350315,0.9999998807907104,104.344053014126,105.16367322148419,1.0,116.74181942765675,68.92252607067006,0.9999998807907104,118.44422488955213,72.98235142558072,0.9999963045120239,123.64800343903309,72.62829207061482,0.9999984502792358,157.9604779369854,70.00500028673652,1.0
23,105.8242580728492,111.41573453728523,1.0,102.85045233222054,108.6309835889656,1.0,115.69344587092563,69.69957222195298,0.9999998807907104,118.86233179764434,76.58692492193923,0.9999983310699463,122.67220678721252,75.99570605146737,0.9999992847442627,156.87335306388044,67.60740209620856,1.0
24,94.90804803722253,111.8509975459637,1.0,94.04685184516627,106.64992834635324,0.9999998807907104,115.91922293576027,69.9505424421679,1.0,119.78834774367274,76.01016935657309,0.9999998807907104,122.99102344235592,75.57376736883417,0.9999994039535522,157.32101916856053,67.31247649928326,1.0
25,82.17774954277726,89.66544118917642,1.0,85.5131629530959,85.84227677409606,0.9999998211860657,119.6229999203169,66.66727230474169,1.0,119.74533244995266,82.64083090776997,0.9999999403953552,123.79064255218212,80.44637480561077,0.9999997615814209,156.92533396479513,68.38156796466521,1.0
26,91.90451326598719,92.01647590338159,1.0,95.94549501888416,90.92764945738307,1.0,117.58373305775315,69.05930431488363,1.0,119.65647364783517,82.3126034476213,1.0,122.60622088011394,80.36847209193279,0.9999997615814209,156.90883573198678,69.09193571711582,1.0
27,87.69716742341441,95.3217421758375,1.0,92.1027602526004,95.09435165421431,0.9999998807907104,117.95103126146606,69.55691936480807,1.0,122.03828274567992,66.94390308415312,1.0,127.6356588045019,66.57051164923485,0.9999997615814209,158.77209457440708,68.74768210973099,1.0
28,91.27063585925745,96.38423892788174,1.0,96.85573095171785,96.48448894863543,0.9999999403953552,120.20339121243937,63.50927655171428,1.0,120.65232869919181,66.47330751515099,1.0,124.54426888893573,65.52397839988679,1.0,159.39020527940627,70.05218086082158,1.0
29,92.23959025023441,98.60731633403842,1.0,94.75020847478281,97.44573578718891,1.0,116.54981529370916,71.66674240762555,1.0,118.87849263930256,72.85713407511535,0.9999998807907104,123.38282141563027,71.97762244220772,0.9999999403953552,157.80775218873538,70.92316229651175,1.0
30,95.87286846652985,102.43994511076755,1.0,99.21462451629019,100.73391693942014,0.9999998807907104,117.68323916800223,65.97138567605333,1.0,119.3400505911518,71.76777993292431,0.9999995231628418,123.46838873312244,70.96638473759239,0.9999995827674866,158.14913802824157,70.81303988481072,1.0
31,88.7393988805199,97.58312165909865,1.0,88.03282921139892,93.6150839349302,0.9999998211860657,116.38886842758876,70.4630014096808,0.9999998807907104,119.79064358898324,76.20334110588301,0.9999997615814209,123.38702283212099,75.61821075379646,0.9999998807907104,158.07848316752225,69.13717178278984,1.0
32,87.44750771955432,95.82462881087417,1.0,92.17423963636647,94.68043004029171,0.9999999403953552,116.34040097002101,68.81662836753289,1.0,119.24145474434728,74.29709812645496,1.0,123.53100704154092,73.74079917777539,0.9999998807907104,156.42635127448972,70.1765336498646,1.0
33,90.34638085749,97.25747114414172,1.0,92.89348396905031,96.28167942177201,0.9999998807907104,114.17689236612966,69.15409546288713,0.9999998211860657,116.10503151379893,68.2607991866993,0.9999998211860657,121.68940026321654,66.98848057611944,0.9999998807907104,157.4766682537844,69.84759597400185,1.0
34,92.77299918014475,99.31259258159015,1.0,96.97695707070868,97.85084188510608,1.0,118.33166524397383,73.02341922004855,1.0,121.12790043959573,76.3866625823301,0.9999998211860657,125.48929369608297,74.25782372472325,0.9999998807907104,158.25701133901708,70.06551473852988,1.0
35,90.91056177221404,98.95540571881673,1.0,93.80540789148456,97.91066934120482,0.9999999403953552,114.41590631596642,67.167707034942,0.9999995827674866,117.38378065295247,73.68295979996583,0.9999998807907104,122.11947176522797,72.40893153366275,0.9999995231628418,154.7274101446713,70.28104432430182,1.0
36,91.71161010637883,98.13718769365852,1.0,91.70852336283275,94.8710053974722,0.9999985694885254,114.9590702645829,73.58495314846364,0.9999998807907104,115.26870944197084,78.6830182257298,0.9999998807907104,118.98143075195148,77.33287888316116,0.9999992847442627,156.041346010279,69.52262827613565,1.0
37,92.49129427104197,96.43473714535645,0.9999999403953552,96.81851897107896,94.50887289489856,0.9999995827674866,117.17622944046235,66.18138110678436,0.9999998807907104,116.59716907901499,75.47042678073863,0.9999992847442627,120.12714233273236,74.0320285659334,0.9999991655349731,156.23616758879857,70.65507801393294,1.0
38,95.0717665228212,99.00434749278814,1.0,96.66453405440213,96.96791583229871,0.9999998807907104,116.61307821807597,70.75856962412757,0.9999997615814209,118.58079334959099,79.34589198058161,0.9999919533729553,120.66599337678967,77.6749228196282,0.9999904632568359,157.0497335384908,70.87995054799326,1.0
39,89.2542107279218,102.38608137163293,1.0,93.26732795588,100.89671503361528,0.9999999403953552,115.4921986396293,67.83097228502618,1.0,117.818490059027,76.69755108792718,0.9999997615814209,120.2981562372673,73.86781220086084,0.9999985694885254,156.36313535901556,70.31509305996883,1.0
