scorer,DLC_resnet50_CforSingleAug3shuffle1_750000,DLC_resnet50_CforSingleAug3shuffle1_750000,DLC_resnet50_CforSingleAug3shuffle1_750000,DLC_resnet50_CforSingleAug3shuffle1_750000,DLC_resnet50_CforSingleAug3shuffle1_750000,DLC_resnet50_CforSingleAug3shuffle1_750000,DLC_resnet50_CforSingleAug3shuffle1_750000,DLC_resnet50_CforSingleAug3shuffle1_750000,DLC_resnet50_CforSingleAug3shuffle1_750000,DLC_resnet50_CforSingleAug3shuffle1_750000,DLC_resnet50_CforSingleAug3shuffle1_750000,DLC_resnet50_CforSingleAug3shuffle1_750000,DLC_resnet50_CforSingleAug3shuffle1_750000,DLC_resnet50_CforSingleAug3shuffle1_750000,DLC_resnet50_CforSingleAug3shuffle1_750000,DLC_resnet50_CforSingleAug3shuffle1_750000,DLC_resnet50_CforSingleAug3shuffle1_750000,DLC_resnet50_CforSingleAug3shuffle1_750000
bodyparts,f1,f1,f1,f2,f2,f2,f3,f3,f3,m1,m1,m1,m2,m2,m2,m3,m3,m3
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,114.22653198242188,157.3668975830078,1.0,118.04488372802734,156.3340301513672,1.0,154.71041870117188,142.658203125,0.9999996423721313,159.7809295654297,141.0716094970703,1.0,165.0974884033203,140.71820068359375,0.9999999403953552,206.20660400390625,149.3673553466797,1.0
1,114.10683592344417,157.34339323887625,1.0,117.97782954997814,156.31580036638343,0.9999999403953552,154.680313520994,142.65413384263536,0.9999999403953552,159.7549924248515,141.0572659382956,0.9999999403953552,165.07786992896555,140.7059245816906,1.0,206.20040072280653,149.32407201449234,0.9999998211860657
2,105.18242522871421,151.61301688222744,1.0,107.69673281008407,150.6789635749797,1.0,148.95618523260526,141.89942504761464,1.0,157.08251553709115,140.80749109005646,1.0,161.86074646414895,140.27073027878754,1.0,200.21541566046704,145.70236092156986,1.0
3,106.52202585081815,156.85491319475707,1.0,109.54260637688368,156.86550175216098,1.0,150.46830552844472,141.38392617499852,0.9999995231628418,158.7968675098346,140.78601211454804,0.9999998807907104,163.43123792081835,140.25938268925077,0.9999998807907104,202.645630505455,145.3583922040017,1.0
4,99.29216055128053,155.42820128269307,1.0,102.79274498548145,153.7820024855339,1.0,141.98169357690205,137.2426960638243,0.9999990463256836,150.81685328174459,141.98587222247608,1.0,156.95486454870047,141.36751647315836,0.9999997019767761,196.67772514677404,143.27574040031857,0.9999999403953552
5,101.63430575566731,147.5560245524937,1.0,105.63950798841466,147.38236418205256,1.0,141.99964853464596,137.8915501799445,0.9999999403953552,147.6420058881654,136.34692643202337,1.0,153.63462559060866,135.39263506258752,1.0,191.616452389411,141.28764668024303,0.9999998807907104
6,111.15807112571531,158.98951294738077,1.0,114.22665797519059,157.70155333455915,1.0,147.123652451124,141.8225632590391,1.0,157.21264172342794,137.03529900092175,0.9999999403953552,161.74600011629263,135.98969355145812,0.9999998807907104,200.52357368595642,140.1280481710728,1.0
7,100.36605675158573,149.8731011337592,1.0,103.84381633571067,149.6871288837473,1.0,143.9429890991781,146.42710680354446,0.9999998807907104,151.1264801331338,141.00523991915043,0.9999998807907104,157.10316794493323,140.05295260818386,1.0,195.5983672852279,138.9299575971142,1.0
8,96.12082558318254,148.6244320632573,0.9999998807907104,100.8147961111738,147.25716211208294,0.9999999403953552,138.94622792448268,144.15426536938634,0.999999463558197,145.10610358658982,145.25183965808105,1.0,150.22198109145893,143.8352783209207,1.0,188.59171765881075,140.0605086131297,1.0
9,92.60866935946314,140.68406055730267,1.0,97.13991884206594,143.03793470776256,0.9999999403953552,136.49453988877576,142.38140073024945,1.0,143.71425609645695,140.8740631359094,1.0,148.14460674943166,139.96903717374647,1.0,187.3938414911142,140.7711729849802,0.9999998807907104
10,92.44559281244273,155.88401446432536,1.0,96.19894740911573,156.587990685022,1.0,133.27386159098737,143.23026172285887,1.0,140.99272883663764,143.9537037723875,1.0,146.25082232309995,143.03471647392251,1.0,184.73267752254108,138.99903964732133,1.0
11,88.56377066497602,153.09552498123992,1.0,92.25425203156847,152.0698651708548,0.9999998807907104,131.61005165962234,142.2568105456297,1.0,139.00878533613562,144.2003766415431,1.0,145.27995040679593,142.923866160075,0.9999998807907104,183.90217473801673,140.9031567366194,0.9999999403953552
12,92.8278775233819,154.28865628796908,1.0,95.35857584076162,153.69390622636539,0.9999998807907104,131.654975817111,141.98460847821485,1.0,139.30576708295223,144.57508417462424,1.0,144.9185868208259,142.97912888587464,0.9999998807907104,184.21135638526334,139.11098912671432,1.0
13,92.64669215592242,153.19328416301434,1.0,95.33779591693695,152.22065971579198,1.0,131.7514786355594,141.28799187979467,0.9999998807907104,139.4381810556774,144.18152385672153,1.0,144.57288629456994,144.19723521177878,1.0,184.06584337477517,140.7176790351051,1.0
14,91.88780128630702,152.1168804860018,1.0,95.07518090130051,151.46414451103053,1.0,131.8483100509623,139.04946114936678,0.9999998211860657,139.57949569507485,140.7113560036565,0.9999999403953552,144.95123942282441,139.34920753507552,1.0,182.90915739217093,137.4039993574952,1.0
15,87.20274853144505,151.62847479679218,1.0,90.49882558986396,151.01518987958798,1.0,130.2374150536313,140.5544413846377,0.9999998807907104,137.73564531529053,141.90541500118138,0.9999999403953552,143.24453986207206,140.539770303208,1.0,182.10924633733168,137.08297233479317,1.0
16,88.7323202979831,152.87831733088933,1.0,92.28123749554227,152.32745074520554,1.0,130.0355636217492,142.41324468015205,0.9999998807907104,136.66208356371612,141.5475106871215,1.0,141.84875079650902,141.36307670272114,1.0,180.30535295584082,136.21193706207777,1.0
17,94.529558194893,152.44039366145302,1.0,97.8399876948229,150.84160961607688,1.0,131.56559866410578,141.0011585440742,0.9999998211860657,138.4977020376836,142.03821307371723,0.9999999403953552,143.84516623162637,140.44915762382345,0.9999998807907104,182.26939701146813,136.29244806897526,1.0
18,97.75428118440935,162.72595029594638,1.0,98.8650515496637,159.62874589395176,0.9999998807907104,129.73416360292157,140.19296793696284,0.9999998807907104,137.0056097579318,141.29742132243265,0.9999998807907104,142.19870976928004,139.8281524318846,0.9999999403953552,181.8530435861163,133.62180427399466,1.0
19,91.41793020258562,151.88600207412048,1.0,95.56158083476859,151.59810509597767,0.9999998211860657,132.55024206431943,140.73534664039235,0.9999998807907104,138.73082863437224,140.81542131922498,1.0,144.0572990174465,139.36419776320776,1.0,180.34966534280107,133.15426865286918,1.0
20,86.09119702550136,159.88691657771412,1.0,90.1503152897855,158.35336100037478,1.0,130.3192727662043,143.1133822165868,0.9999999403953552,138.6071920555932,144.07549764369145,1.0,144.25204068248706,142.54452151483216,0.9999998807907104,180.64945145005385,132.43815131508097,1.0
21,87.76401985432287,155.92893898782302,1.0,92.04018331145194,155.75386395150866,0.9999999403953552,128.18650495256406,142.94715483803745,1.0,134.32631906673993,144.2409141288,1.0,140.43139749078426,142.57228599818313,0.9999999403953552,177.4260119504928,133.56387715510044,1.0
22,89.51050069597964,152.08595747489218,1.0,92.3966864658671,153.7903624264246,1.0,129.8399284707188,143.17560015178304,1.0,136.4342018399018,144.06096462905148,1.0,142.4129302889875,142.03611555048687,1.0,178.21080306862672,132.27143404223506,1.0
23,91.52893865631412,159.47198742614606,1.0,95.25097583581206,160.02263046325376,1.0,130.83893845013182,141.53395333798713,1.0,137.97559149174037,140.68912605696553,0.9999998807907104,143.26049869878224,139.06969358164113,1.0,179.38281836023447,128.9834241744982,1.0
24,89.36412163879858,157.31359672287644,1.0,91.51890624896254,156.63200650362512,0.9999999403953552,129.86285086753998,141.90703893975274,0.9999999403953552,136.1555032635989,141.73130617237143,0.9999997615814209,141.71224349015807,140.13347917404025,1.0,178.52061969940732,128.9118965652608,0.9999998807907104
25,86.29166653203235,158.4649205467392,1.0,90.71069587767515,156.3454286320641,0.9999999403953552,129.09191861469927,141.9902901734303,0.9999998807907104,135.3634526520293,140.5527660505774,0.9999998807907104,140.623197156427,140.28956037854758,1.0,175.645521768173,126.33645105428053,1.0
26,89.40602639365018,163.18885315108233,1.0,92.23919207915439,161.1753967850628,1.0,128.8849143021969,142.32074188022833,0.9999997019767761,135.2872677178005,141.19990817260924,1.0,140.16441781130976,140.5787452853361,1.0,175.71939366438176,125.81479915544044,1.0
27,84.16154992024768,146.34203542272633,1.0,88.21578280451833,146.91857453510315,1.0,128.61025173962565,142.18116570338864,1.0,133.66029027458944,141.67529133313437,1.0,139.1893162980442,140.51863170041256,1.0,174.74811832383887,125.09550621728009,0.9999999403953552
28,90.24770971281384,151.90434116830127,1.0,93.90090616093752,153.23995012401508,1.0,131.42679759585826,142.97515414392518,0.9999996423721313,137.103471742146,142.97105171036844,0.9999998807907104,142.50055430841695,140.83988484218253,0.9999998807907104,176.02444491748642,124.31254683967654,1.0
29,79.73993110881052,154.9757096880394,1.0,84.7809537871287,153.59880673207255,1.0,126.11704079313475,141.86410933290446,0.9999998807907104,132.6481832450813,144.58732557832326,0.9999998807907104,138.02242546439538,142.72596833621756,1.0,173.4441507191789,126.44892448314108,1.0
30,84.65010009749032,154.2759123027286,1.0,88.60247773646921,153.4329590961935,1.0,128.88182877073345,141.6595275922447,0.9999997615814209,135.34035796802408,141.0482366212887,0.9999998211860657,140.21671921594253,140.82909045218832,0.9999999403953552,174.2965120302416,124.40023051707638,0.9999998807907104
31,89.95440908391855,166.62330836975912,1.0,91.39960927356891,163.47933163253848,1.0,126.9244418222925,140.38723464891254,0.9999995231628418,134.22756943744048,140.00517439202073,1.0,138.87390941090715,139.80508035674464,1.0,173.93048875826258,124.02717958494017,1.0
32,84.71158788626354,153.31802624995703,1.0,89.31105835662626,153.0708816287572,1.0,127.07492599256241,143.0037953143042,0.9999988079071045,133.07084368088053,144.39146371595126,1.0,138.38532909912306,141.802260016945,0.9999998807907104,171.33439022870726,122.88796835455315,0.9999999403953552
33,83.6180677801098,142.92709669314664,1.0,88.20659755022646,144.03712988229054,1.0,128.11344857407786,142.06060799095323,0.9999997615814209,133.41401348653045,141.76370504474076,1.0,138.4239662587674,140.95271985002415,0.9999999403953552,171.77286207911135,122.9282499839619,1.0
34,82.59361437785672,155.76337883065952,1.0,86.50496195131922,155.00921689672631,1.0,126.31945454944332,141.83083690122066,0.9999997019767761,133.1074834830562,142.36502264517063,1.0,137.54245355281483,141.34314706531194,0.9999998807907104,171.58463071543656,123.13317774538976,1.0
35,80.13485593097336,152.8580069395777,1.0,84.92302644590906,152.00419893838196,1.0,125.91270329745579,141.37382621592764,0.9999997019767761,132.2679582308948,143.58518650611214,1.0,137.27731371745023,141.4566347923643,0.9999998807907104,171.1367839709197,123.5075442625038,1.0
36,80.15596700590469,153.23506451180947,1.0,84.39595216095879,151.8981515854655,1.0,126.18128937239727,141.58844361897195,0.9999994039535522,133.2334858908082,141.24392445487297,0.9999998807907104,137.6603699132947,140.57125874298217,0.9999998807907104,171.36475693341512,122.70176594718889,1.0
37,80.98813409360777,152.5374314408277,1.0,85.31363588430794,151.38295076892248,1.0,126.78142346691345,141.07779647132745,0.9999998807907104,132.8201015409254,141.3474313518593,1.0,137.3720776116404,140.4284745613987,0.9999998807907104,170.74161919085782,122.38414349911902,1.0
38,82.69923028011003,154.5442524077265,1.0,86.7245418259603,154.35686697234786,1.0,126.56343653025661,142.4358099907918,0.9999998807907104,131.57329248631345,142.1746098736042,1.0,136.21923770203267,141.01883906222557,0.9999998807907104,170.39346135208294,122.19182655677704,1.0
39,84.32459631288638,156.21416774377738,1.0,88.45990712006841,155.27168892234178,0.9999998807907104,126.05710671652275,141.16271624109936,0.9999999403953552,132.06175154475335,141.00056408832887,1.0,136.5547783898819,139.92251543534474,0.9999998807907104,170.60328351216208,122.34212501818259,1.0
