arrow,x0,y0,x1,y1
0,830.8784726994743,362.69448236783796,793.0416784951902,359.4588143368093
1,854.1410880860134,360.99742939520814,789.9804524374662,355.61555231367055
2,859.2609352072944,364.07962209952325,810.1313775779578,355.5334928964234
3,867.7806691544081,362.9076391373243,818.6451126348156,357.22372347220573
4,874.4523394640673,363.25346127447295,825.7972244736296,357.59229343789696
5,880.5065390444258,363.89691922857526,833.1558346247585,358.52578335200496
6,884.9943125910955,359.5254944518797,838.0447002749921,361.02257313689523
7,887.2125908264445,357.52180777403663,842.9409441664975,361.0854795005434
8,883.5236675250974,355.965905762486,843.3304564475931,361.41372504966535
9,878.5590311309478,351.1928960059524,842.9594764891534,362.20253545545415
10,872.4706820500859,344.34687296266867,843.0176466887251,362.56648111612117
11,868.7854331701891,339.40724732703256,843.2439989698394,362.2763552954514
12,863.0793226193969,332.28900208123065,843.9298586191776,361.52102556215357
13,860.5300794092782,329.2633575036243,844.7126530942323,360.82574799297043
14,859.571894353581,326.94187635679606,844.9965710645569,360.75683929800516
15,861.7227301135438,329.4032896145145,844.8478817356943,360.84778407958095
16,865.6311081754507,336.5197887260449,844.0445084423212,360.2321248458031
17,870.3697593753276,342.60802347116635,841.270819297979,359.3901026333892
18,872.1339162289438,350.1963222520389,841.4036844379367,360.0849743750661
19,875.546160044385,356.1926798229982,842.6694410907133,360.9830237290709
20,874.8684979980479,363.5173449496677,843.2559032831414,361.18445898568314
21,873.7650917597014,367.3850145671519,841.9396987454844,360.0778551704779
22,872.4125306577301,372.13654152863853,841.2113421666871,359.84351574833886
23,866.1570170053893,380.58955912379344,840.5282937884094,360.1329948828563
24,858.4083731246045,393.64556062505574,839.5321740586793,360.69757989673934
25,855.5690608893224,402.70219328328926,839.2797986565947,360.86769869202664
26,852.5287004267166,409.43372760684014,841.2140210303043,360.87281574070175
27,848.7558289411119,419.1211618777173,842.8106127078419,360.76381612174094
28,845.8680158242587,424.007071887954,844.0917661019763,359.68620551264206
29,841.611168368635,431.1711857721495,844.0708155036493,360.4447032106893
30,838.9243368488734,437.0182405270706,843.0485420293203,361.81942332158695
31,838.4792630661735,440.3005930675329,844.251630151206,365.5742464581908
32,841.7534445852083,441.1599525989067,846.3399613419597,366.9080610164971
33,843.1822427912017,444.34539052689684,845.7889356163422,368.9504049016352
34,842.512779709359,448.6539884569792,846.6852428177053,371.06658409367344
35,844.7514596338305,449.9174419972597,847.7021239687433,378.159847319645
36,845.3317070520825,453.87752704819485,846.6397446636786,384.42371991324467
37,845.974368290242,457.41712786055604,844.5293333145898,388.3504336394441
38,845.0933627590483,462.5303412130597,842.6046186884079,392.25304482655355
39,843.3484246093176,465.8872685456058,841.029188696213,399.85653723617537
40,843.6473658107943,470.6931351766281,838.9265739723161,410.01731805870276
41,845.229635484984,473.9035215881372,837.5439411779183,416.2862643058793
42,848.1241357089318,475.5109091959584,839.0830013847628,421.6521846164417
43,851.5226520657588,481.53021862207584,838.7896775821592,426.02162798755563
44,853.6760692400599,481.9776453169631,836.0257823545077,438.26023295400483
45,850.8370390392809,490.22167254816566,835.9308504311336,445.8750520431671
46,849.3200944684127,496.7077397666682,838.2667768780975,448.93934578445015
47,846.8480751528841,502.97988906828436,838.5287942077822,455.5818316484319
48,843.1958391807566,509.3775685074785,838.8754019483049,458.9566968792517
49,837.3879706152011,515.1946654292799,843.1846540948709,460.93329648087655
50,836.0128426088228,519.8531254281113,845.3103058865253,463.03938444200105
51,832.5280220454842,523.1223869875265,843.2404426947288,471.91471849857976
52,824.4558797824279,524.461018041588,843.3819461970899,477.00674099210784
53,819.0403995099756,528.367442362461,843.0927296093809,484.243856702964
54,815.4512924092865,533.1404927625326,839.6213803167591,492.2345686938418
55,808.5304728958791,533.4445145813704,838.4895161684168,497.25374636417234
56,793.7666319558803,528.2552716808021,836.6270702945748,502.2960126964209
57,790.4369106774171,527.9264299239101,833.1528502976287,505.60283878533437
58,781.1773052736032,529.3944814256497,829.9548586902037,509.42399997098903
59,770.4575308372974,526.8432016631787,825.5837130890337,512.7636176690403
60,762.2146851268662,529.0233223958797,814.2337702419418,514.667096723327
61,760.7908697839961,535.5662850201642,808.355189401852,517.1501240973147
62,758.850432093821,541.4423973818126,801.9395143493839,517.8257756993828
63,750.577271849447,540.8636591704114,790.0204909948733,516.5372984956992
64,745.1179273968661,541.9309661121961,788.1449781266278,522.5768298828671
65,739.3061275802424,542.1403810798283,784.6114652857208,523.5528300430597
66,731.8225851381975,539.817140860565,777.1825632604415,522.940513973184
67,721.48419065292,536.8685593005821,773.5613946664428,527.3979560809628
68,715.9868344597216,539.5591368275522,769.201942364412,529.5599329204582
69,710.9870767035972,542.4737106682041,760.4938668011827,529.5212259284322
70,704.828355010236,542.0653126225039,754.1017785305756,529.7344961723938
71,698.3812993464458,544.212596900521,755.4286027854963,534.3650728080496
72,693.1172051580502,546.6288108352402,744.7085851779826,535.9296230839292
73,689.3281664829266,548.1713601121586,735.0432825681346,536.5716906361205
74,682.2224955958678,546.634079276238,729.0307449875841,537.6078566532324
75,677.9426768392667,550.9772415338272,716.8488056593526,535.8249102783651
76,675.0617318976099,553.3020717359145,712.3949735457423,534.4264546878411
77,670.1953891516695,555.5364420640598,706.3322497789266,537.2533085706093
78,665.1041971393199,556.1178237092473,697.7100643632554,538.894720367636
79,663.9931006753716,558.6284767012588,693.3235176302494,538.914044826079
80,661.3601300715428,559.7618100525387,692.5251563295596,542.7666487950586
81,657.3571683657331,561.4756186149365,692.3494542460675,543.7571599778357
82,651.4668691864356,559.5671441713088,688.5689480424328,544.8411085159296
83,644.9115262832531,558.7094956256394,683.3996214091612,543.6353919676397
84,643.7540033092021,564.3805739411389,676.2043932061008,545.3268076078247
85,642.2152499147538,566.1943070177276,674.1640535661913,546.8173564311085
86,639.800390669964,569.442828907654,672.0621742948081,547.5237713830018
87,634.2139246219126,569.4998911620835,668.3029260175778,547.1409140202912
