arrow,x0,y0,x1,y1
0,637.0718623472028,246.01900295531667,717.2962363748048,281.7029482979384
1,656.3724818301722,248.6049858982035,719.3074074393364,281.5114443210284
2,649.0105287510339,253.19129966660404,721.1237322040728,282.3334382706119
3,645.8708345693567,255.15659585404836,722.5333218261936,282.98710983760236
4,641.8647122838048,257.95294280048853,719.2274876566574,283.3004347958788
5,638.6693083668878,260.64119984175517,717.5622018023998,283.48126461205646
6,635.8997543059783,263.99041564755237,715.3703855412361,284.62135262165066
7,630.977983459934,265.0999846635597,712.8579197954317,284.3418225313046
8,628.2025047002663,266.72436361550507,710.899062579785,283.55417500170824
9,624.6982087654014,267.9428094974627,709.0987266886432,282.6126539700877
10,618.6833150169973,268.9858004900995,707.5809102864284,281.7917530382326
11,614.9828536579714,268.9709019794307,705.7898097735333,279.7130474898526
12,609.0602797902651,269.13946377868984,702.5123826185518,275.10685750137793
13,603.7276872976478,269.78361683268884,694.9281073845559,269.1461319304832
14,602.4794708402766,270.2015099933021,690.8861228447136,266.72496049852845
15,599.3500741914235,271.05613957519944,684.2995960100045,260.65319122334
16,595.9020990326984,272.65586116592453,680.5752652071876,256.9673119518559
17,592.420633021849,273.34275058790865,677.8251997348386,256.11263948039505
18,588.7426216231673,274.63770163817065,674.5528628796434,252.96129612210353
19,588.3240646888678,276.94917311891726,670.1812364389999,250.3372312440215
20,586.5223655502105,278.3237287190256,666.0674657020725,247.5980261926028
21,581.4834617868659,278.33846838336433,663.9318242234087,246.65804241012574
22,578.90505040077,278.52187525782773,660.5090639200696,246.04165546143702
23,575.878831993618,278.8933401098871,654.2913183429927,246.97991769342366
24,573.3238842746498,280.3893165941052,650.1030984382515,247.89753930677756
25,571.615951675097,281.79378013524183,641.2181949424826,252.63036573976967
26,568.2744066784988,283.38889341707966,633.4114990358901,257.7520332163053
27,564.4227944986275,285.51754508053057,624.351439704256,261.36376369519843
28,563.9329420141084,287.4913611931186,616.2533461168573,264.6390701905647
29,561.1090425048969,289.8759959362523,614.1490620320503,266.7886853970769
30,558.1804083582733,290.68909139731477,607.6114542639355,270.5918233090821
31,554.1948402874339,293.1424974206586,599.4224499782051,273.97554185842273
32,550.8367416053211,294.7271833547336,586.5710920311934,276.93725245339976
33,545.0979511866097,295.2321977831665,590.1309204618129,278.10600606324033
34,544.432339082571,296.36246695123475,586.5422005614225,279.72293056025495
35,542.193504885818,297.9566761846241,567.4898403609662,283.0629154017155
36,538.4952659975954,298.9484624029334,563.3087326274575,284.9090580353309
37,533.9074719178561,298.0011006856109,560.1483600432524,284.90896093717635
38,535.2493075631354,300.6028649463686,558.8335496823494,284.9302246413415
39,534.9988170475399,306.45571679781153,554.2593412460044,284.88988552470556
40,536.5779645041895,312.32559239295387,553.882263945423,286.32922925148034
41,532.2187522380636,316.6340517299397,550.0148127614632,288.4738914067199
42,529.0185973059938,317.3894277457115,547.3278066351505,289.91360988947736
43,524.2415765172587,319.8066285052893,557.3103159637147,288.610645380179
44,524.0002354863454,323.82014784013404,554.5212081834367,289.86703879861545
45,523.0858850823422,330.337371558885,545.4076331921743,294.9193899904968
46,520.0935469478176,332.5874129786663,536.6861882722039,301.8548202512257
47,513.7942881041063,333.674903697599,535.9345820626211,305.01777405112284
48,507.80243065797583,333.2686196130003,533.3332543863297,311.75002345916715
49,503.50466695826594,335.0493412079502,530.2212039481627,316.74240886991475
50,500.4099703568697,338.98207894905755,528.1049629174856,320.8515740921655
51,494.49400801271736,342.3448046762812,529.4736418733694,318.37188836896354
52,493.9319113455717,346.99879319556743,516.9227400284601,325.36359233036455
53,491.0949332158999,355.19000542988215,522.9333851250608,323.3146401222214
54,489.54893136538016,359.558506766116,511.5157971312659,328.68260171266564
55,482.917434900839,360.4224248964513,509.7899222638889,331.534240968622
56,480.5866641023907,362.32244141470284,504.70631978501024,339.27650478351393
57,478.9336628395642,367.4984986491311,502.4895758781752,343.0583870452211
58,475.3041135698211,370.469146992543,497.826615751362,345.2996106370509
59,466.5880939845785,368.3634779317864,497.9919719478765,347.7519288459314
60,464.66708964566396,367.69699473165656,494.88524723119986,354.96357878621126
61,467.1585261758577,373.34187784660674,493.1539788251645,357.41169688070084
62,470.1478512058824,377.6528618728847,497.2665046132515,360.62174287883295
63,476.20757863792636,386.69153730268954,496.85135810205657,360.9080861496608
64,478.76717440335074,390.7693531262025,495.92864742253994,361.729245955316
65,481.6529065348066,398.02174796277546,496.62734832536773,361.880615188673
66,485.1555060341316,405.1697839208147,494.7602934648451,362.1344783935425
67,487.95921232715557,413.79689351447905,488.16909961579705,368.01253038158063
68,489.85743561276183,420.23327221986955,482.17486720423716,369.41270555553166
69,488.0687419479544,427.6340483165427,486.20705252044957,364.86451277664395
70,488.17580826139465,431.5324104836245,480.42917381137477,376.3178450748821
71,488.12630470824763,437.60469161004744,481.32087495627843,380.8860901329937
72,486.59603604122856,438.0521001455623,483.1580999193932,384.72654043415946
73,485.83987333655114,443.0311535717014,488.56399409319255,385.38538234538606
74,485.61553393943046,445.91054268696195,488.4382020293986,399.9076265262748
75,486.8706529435218,448.3982046175574,488.95815326071084,408.27497197034467
76,488.2659185830471,454.6451383274506,489.75413440695337,414.871098864916
77,487.93864445804115,456.78640070887,490.4383852888506,417.4532550573653
78,487.5355622602902,464.65768503799603,489.68353496445974,414.4223464622714
79,488.8407958950212,464.4387641538942,488.34098341011355,428.3967820074487
80,491.7863102200275,470.18286788792494,489.38734668790573,433.3518239282602
81,492.88394736681255,473.3948889492076,488.83293618085503,437.11245052122683
82,493.0339261688868,476.6360733324614,488.9028070849137,443.43224620714864
83,495.97619520686163,478.88364473084226,488.6041726839666,445.5329301761563
84,498.78902195763203,478.6772479206542,489.00590191021706,452.1805755550313
85,502.66617047268807,483.6959132020175,490.240444934202,456.06112372308354
86,500.8773990066278,486.4089386723215,489.67337107345236,457.11955176286796
87,501.7939664733105,489.80563945770757,489.7955840032105,458.2304027896053
88,503.6367520851733,492.90900263938397,488.97938615151037,448.6461913928183
89,506.6958680486679,494.72026684430904,491.12529543468486,464.4945356919855
90,508.9115017868637,497.94238272880455,492.3769563511714,470.5057460639811
91,509.00950945913826,500.27604319495555,492.36870271891377,473.50825041397127
