arrow,x0,y0,x1,y1
0,519.826290380877,403.2782879545295,538.7984967960936,372.8847095579215
1,509.9324462986805,417.6106867429542,539.943882908345,361.70014563354135
2,503.97395233368565,418.82089794718377,531.5057985250943,382.29032999070193
3,500.861890344398,427.14622095891474,528.0955159900661,391.1488000647657
4,496.41510155456865,434.0169109316536,522.9364782962825,393.9299189839042
5,489.9854035504543,439.4926944712998,519.0956625353612,402.1368943390022
6,485.3723078451606,444.53145102363294,515.1900104257218,409.7308647443855
7,481.1152880829287,451.1626107527817,511.01252833513666,415.7712571392796
8,483.4874349807025,463.2610764796035,509.3287270989153,426.0337834244945
9,486.1758003519415,472.46972963228933,505.25295109753597,429.0367328948579
10,491.90101771911714,484.4614327913834,499.60298497528726,432.02390871512756
11,498.59305244784065,495.14702414381645,499.2640914318877,439.6368739463482
12,501.5729519601681,502.3328883468605,496.92542735185646,442.35712703271963
13,506.4863628739449,511.48347744692137,497.932994302273,446.710417421204
14,511.03049473359,516.0427099561873,504.46825446711,460.7665140117418
15,513.9684434510065,523.4043348721711,506.4187323819145,470.49115086233115
16,519.1527536041662,529.7899418387574,507.4608356715082,479.4033860668244
17,520.6867089532359,537.2043486899396,510.75551004972397,490.8464120509657
18,522.0387542899192,545.6453784567595,511.08984439511215,498.2224571385421
19,524.2663742505655,554.04896279997,512.300739881671,506.064853606537
20,523.2323689565177,561.550005596181,514.3813506704103,514.2536686593858
21,522.8793990872043,569.7909176286099,515.2520655635484,522.0164019618669
22,519.2353963861465,576.2105474787795,518.064610641909,528.588419984105
23,514.9886703379497,580.6561277697373,518.0471871024388,536.9591691391857
24,512.1303578695419,586.3820688403531,518.8579440148379,543.2454806258488
25,503.12533905425107,587.084225626807,519.5787065471416,548.881608361705
26,494.7926665796124,588.3738142344631,518.1042830735662,555.8605994225777
27,486.8108200777629,587.8557502523419,516.4692683172877,560.7232878242073
28,477.54085853735114,587.105805545028,514.8012586834541,564.3518971799023
29,476.3272706868597,586.7584575281844,512.7354245907497,564.9369262806065
30,475.5799339181115,586.8302935550913,510.86006124018354,564.6587584334793
31,478.3185436871761,586.4206562459945,510.2608875773763,564.7814521844912
32,493.3616500235762,597.7812390757774,510.36549423995143,565.2633841520243
33,501.8848094757258,604.0780966905968,510.3105850395901,564.5361133531723
34,508.5939303247626,608.3451846888262,511.0504800264857,566.0265994620097
35,515.8824655008498,608.2413270662892,510.7641006224981,566.3547036859117
36,527.4148802557138,606.2320693297884,510.5245402868276,567.9805032842202
37,536.4770135209467,605.9964306097746,512.0694498550241,570.2007632526354
38,546.1296831685635,602.557038285058,513.5591821725586,571.8232072003934
39,560.332303455168,597.3457656481104,512.0446833778481,574.2706415851978
40,569.9443669405368,599.6678465651797,515.0178880840571,581.9862362050497
41,579.2391063501369,596.3852270672969,517.4431387349173,586.2171301615651
42,590.0570204453511,594.9211791175569,523.8796962119984,590.9979527271378
43,592.0595669790177,600.9963667066351,534.6985873545772,590.4200451381572
44,594.6748745791247,606.1190169284557,542.9411441268833,588.061114508692
45,597.7302963931853,612.8858044071277,558.2096389018444,584.7866087259778
46,594.8246194255278,622.6830534683785,569.5743522808433,584.4297877245831
47,598.5089682805711,625.7035687295078,572.3147664477534,589.2606186086261
48,606.8871911698515,628.5766198152376,580.1685865968243,590.8086378752184
49,608.0456556568248,637.1225087601676,583.9200686795161,596.7576187144838
50,608.6685856783068,644.5952153763625,586.507247103781,603.6600395767276
51,609.0767944587038,653.7997102358397,593.299718811385,604.8864854715446
52,606.3562928267806,664.7289692841401,595.3712089647081,612.2155800086097
53,604.822493795524,673.1609248432308,595.5116175709701,620.3400552048156
54,604.5323837695951,681.1253895001571,599.698965351209,624.407044493791
55,601.0956849757652,692.9354492478323,600.0945632226347,633.7733168533339
56,598.0112753923939,699.9129942053813,599.4133675805604,642.6767795288632
57,596.3784231302192,705.2218923938495,602.8361925920148,646.4605555111443
58,591.0767412896715,711.7369028247148,602.1975331838797,653.1536834931435
59,586.412957542396,713.6403870407561,598.0765025853442,663.7819541258636
60,580.4310495256576,714.6330496102771,598.0600085594882,668.4993328259229
61,571.2616625729812,713.954713374852,595.843286267793,673.4180133375875
62,568.5827399096604,710.9962759347804,594.8076078121908,675.6310407410339
63,574.239726753606,714.8617102220356,593.7465450187833,677.9994666792591
64,581.8024698673412,719.3239019956796,593.9017527920225,678.6517243702767
65,589.9701796652733,721.8997371389955,592.6288852174907,679.0707992714013
66,596.6649741124692,725.2957330563437,592.1947542881998,681.5125601111598
67,603.1304159343833,725.5098939945656,592.8063370442491,680.96787669114
68,612.1051427926358,722.8238543771885,593.2866023457107,683.6693383665158
69,627.3957464057859,719.4027344792387,591.851762796031,691.6144890852021
70,638.8855032860031,714.9974598488125,592.2673221802249,693.5191394635607
71,649.6008088252051,710.3806263522679,596.6204986886611,698.0075460468022
72,664.3125548882421,706.7792493131833,600.9823887329152,699.8843087638886
73,674.0142410156133,704.598194443845,608.5176268227741,701.6797381071187
74,683.8077796384483,702.3461824585131,619.8064638126606,699.10433259076
75,693.5256718975317,701.8303313277012,630.2124379784423,698.0979021105401
